 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
190,2022,FEBRERO,2022-02-27,DOMINGO,00:31:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DELAS MINAS,AVENIDA,TITANIO Y ZINC,"25.797772093236453, -100.57111370397438",
793,2022,FEBRERO,2022-02-27,DOMINGO,22:11:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,AVENIDA,SOR JUAN INES,"25.796223825009903, -100.58244057138941",
898,2022,FEBRERO,2022-02-27,DOMINGO,00:11:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,ALTAVILLA,AVENIDA,LINCOLN 100M ANTES DE LA ROTONDA,"25.795060055202427, -100.52891281851322",
794,2022,FEBRERO,2022-02-27,DOMINGO,03:32:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PUNTA DIAMANTE,CALLE,METRATON,"25.790065093266385, -100.59182984176957",
743,2022,FEBRERO,2022-02-27,DOMINGO,09:58:00,DIVERSO,FINIQUITADO,LLAMADA AL 911,COLONIA,SIERRA REAL,CALLE,SIERRA FRAILE Y SIERRA BAJA,"25.77892864069481, -100.58656247850551",
804,2022,FEBRERO,2022-02-28,LUNES,08:49:00,CRUCERO,DAÑOS,LLAMADA AL 911,COLONIA,VISTA MONTAÑA,CALLE,TECAPA Y KAMEN,"25.772232533376012, -100.59907772859736",
935,2022,FEBRERO,2022-02-28,LUNES,12:55:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,LA RESERVA,AVENIDA,ALEJANDRO DE RODAS Y LA RESERVA,"25.761468836073508, -100.4440278793428",
611,2022,FEBRERO,2022-02-28,LUNES,13:56:00,CAIDA DE PERSONA,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,MINEROS Y VALLE DE HIERRO,"25.79596501911689, -100.48304280993752",
795,2022,FEBRERO,2022-02-28,LUNES,20:31:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,MISION SAN JUAN,CALLE,MISION COAPA,"25.783868229233622, -100.46191298718519",
183,2022,FEBRERO,2022-02-28,LUNES,04:48:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA Y COLOSIO,"25.745302555117018, -100.52735532546363",
806,2022,MARZO,2022-03-01,MARTES,08:30:00,ALCANCE,CODE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO Y HACIENDA DEL SOL,"25.782041275316857, -100.57689303277324",
937,2022,MARZO,2022-03-02,MIERCOLES,00:55:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,VERANDA,AVENIDA,LINCOLN FRENTE A GUARDIA CIVIL,"25.783207901475055, -100.46843132877359",
184,2022,MARZO,2022-03-02,MIERCOLES,21:48:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,AVENIDA,HEBERTO CASTILLO Y SOR JUAN INES DE LA CRUZ,"25.79612167115373, -100.58490954848251",
531,2022,MARZO,2022-03-02,MIERCOLES,18:07:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LINCOLN Y LATERAL DE MITRAS PONIENTE,"25.7768620615084, -100.43946620918024",
132,2022,MARZO,2022-03-03,JUEVES,00:50:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,ARBOLEDAS,CALLE,TULES Y ACACIAS,"25.7926467477879, -100.58786387668326",
650,2022,MARZO,2022-03-04,VIERNES,08:56:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,AVENIDA,HEBERTO CASTILLO Y PROL. SOR JUANA INES DE LA CRUZ,"25.796258349984377, -100.58469301955695",
152,2022,MARZO,2022-03-04,VIERNES,23:34:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,CENTRO,CALLE,MATAMOROS Y JOSE MA. MORELOS,"25.81390780664617, -100.59618758064008",
1047,2022,MARZO,2022-03-04,VIERNES,21:31:00,FRONTAL,DAÑOS,LLAMADA AL 911,COLONIA,OASIS RESIDENCIAL,CALLE,MORELOS Y JOYAS DEL CARRISAL,"25.814250964671963, -100.61978419595445",
904,2022,MARZO,2022-03-05,SABADO,15:30:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LINCOLN Y LAS MITRAS,"25.774711242922525, -100.42976283393821",
953,2022,MARZO,2022-03-06,DOMINGO,10:19:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,CALLE,PORTAL DE LINCOLN Y PORTAL BUSTAMANTE,"25.803711314053864, -100.54269633649952",
625,2022,MARZO,2022-03-06,DOMINGO,10:30:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE SAN BLAS,CALLE,JAMES DEWEY WATSON Y DR.RAMON DE LA FUENTE,"25.798398527372832, -100.56450156443039",
1001,2022,MARZO,2022-03-06,DOMINGO,07:46:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HACIENDA CASA GRANDE Y HACIENDA SANTA SOFIA,"25.787730037740566, -100.57276887172964",
716,2022,MARZO,2022-03-06,DOMINGO,05:52:00,VOLCADURA,EN TRAMITE,LLAMADA AL 911,COLONIA,CERRITOS,CARRETERA,CARR. A ICAMOLE,"25.857735815386103, -100.67111776879344",
692,2022,MARZO,2022-03-06,DOMINGO,02:03:00,ESTRELLAMIENTO,CODE/ DAÑOS,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,AVENIDA,LINCOLN,"25.79913446894491, -100.53965465788909",
954,2022,MARZO,2022-03-07,LUNES,06:32:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA FRENTE A VITRO,"25.771021923095, -100.55903762050299",
900,2022,MARZO,2022-03-08,MARTES,00:31:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,ALTA VILLA,AVENIDA,LINCOLN Y LA ROTONDA,"25.79437539767994, -100.52512013582202",
4374,2022,MARZO,2022-03-08,MARTES,21:18:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,PARAJE SAN JOSE,CALLE,SAN JOSE Y LOS PECES,"25.80515328476793, -100.42966001347074",
1036,2022,MARZO,2022-03-08,MARTES,23:26:00,LATERAL,DAÑOS,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,AVENIDA,HEBERTO CASTILLO Y SOR JUAN INES DE LA CRUZ,"25.796163784784582, -100.58482479877664",
769,2022,MARZO,2022-03-09,MIERCOLES,18:41:00,ESTRELLAMIENTO,CODE / DAÑOS,LLAMADA AL 911,COLONIA,LOS PARQUES,CALLE,OPALO Y PLATINO,"25.788312527008944, -100.47074677333345",
508,2022,MARZO,2022-03-09,MIERCOLES,14:52:00,CRUCERO,DAÑOS,LLAMADA AL 911,COLONIA,CUMBRES ELITE,AVENIDA,BOSQUE DE LAS LOMAS Y LEONES,"25.754589838662223, -100.43714063580197",
534,2022,MARZO,2022-03-11,VIERNES,09:25:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO Y HDA. CASA GRANDE,"25.78512142751252, -100.57978503101428",
855,2022,MARZO,2022-03-11,VIERNES,15:40:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,BICENTENARIO,AVENIDA,LINCOLN Y BICENTENARIO,"25.78155786129609, -100.45931973919892",
416,2022,MARZO,2022-03-13,DOMINGO,10:33:00,ALCANCE,DAÑOS,LLAMADA AL 911,COLONIA,NO ESPESIFICA,AVENIDA,PROL. RUIZ CORTINES Y CALZADA HUASTECA,"25.764171481734195, -100.47336713773045",
800,2022,MARZO,2022-03-13,DOMINGO,09:52:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,LA VENTURA,AVENIDA,LINCOLN,"25.790265861074726, -100.50075983335996",
628,2022,MARZO,2022-03-12,SABADO,15:08:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,PRIVADA LAS VILLAS,AVENIDA,HEBERTO CASTILLO Y PRIV. LAS VILLAS,"25.78698219057484, -100.58068036411875",
746,2022,MARZO,2022-03-12,SABADO,18:00:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LINCOLN Y VALLE DE LINCOLN,"25.788794517615184, -100.49286850987785",
1048,2022,MARZO,2022-03-13,DOMINGO,03:01:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LINCOLN Y SIERRA LEONA,"25.776220728878823, -100.43637556345934",
133,2022,MARZO,2022-03-13,DOMINGO,22:58:00,ALCANCE,CODE,LLAMADA AL 911,COLONIA,ALTAVILLA,AVENIDA,LINCOLN Y ALTAVILLA,"25.792010016695656, -100.51784469285107",
1004,2022,MARZO,2022-03-13,DOMINGO,16:06:00,DIVERSO,FINIQUITADO,LLAMADA AL 911,COLONIA,RIVERAS DE CAPELLANIAS,CALLE,CRISTO REY Y 27 DE OCTUBRE,"25.804198418891986, -100.61399965995723",
614,2022,MARZO,2022-03-15,MARTES,08:16:00,CRUCERO,DAÑOS,LLAMADA AL 911,COLONIA,EL FRAILE 2,CALLE,LAZARO CARDENAS Y JOEL A. GARZA,"25.801908168374556, -100.5943452685775",
766,2022,MARZO,2022-03-15,MARTES,17:29:00,ATROPELLO,FINIQUITADO,LLAMADA AL 911,COLONIA,ALCALI,CALLE,COBRE .CASETA DE SECTOR,"25.783735953763937, -100.57326944229649",
968,2022,MARZO,2022-03-15,MARTES,16:58:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,NO ESPESIFICA,CARRETERA,CARR.A GARCIA FRENTE A LIBHERR,"25.776432224987236, -100.56792386955436",
696,2022,MARZO,2022-03-15,MARTES,15:34:00,CRUCERO,CODE,LLAMADA AL 911,COLONIA,SIERRA REAL,AVENIDA,HEBERTO CASTILLO Y SIERRA REAL,"25.787831152201115, -100.5813125011601",
1103,2022,MARZO,2022-03-15,MARTES,18:15:00,CRUCERO,CODE,LLAMADA AL 911,COLONIA,LAS MINAS,CALLE,HELIO Y CROMO,"25.800134898141664, -100.58118237228297",
809,2022,MARZO,2022-03-17,JUEVES,16:53:00,ATROPELLO,FINIQUITADO,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,CALLE,NOGALES Y SAUCE,"25.78609369316548, -100.58533510592625",
1106,2022,MARZO,2022-03-17,JUEVES,18:17:00,CRUCERO,CODE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,AVENIDA,CARR. A GARCIA FRENTE A CUETARA,"25.77517941288915, -100.56567576512735",
616,2022,MARZO,2022-03-18,VIERNES,11:26:00,ALCANCE,DAÑOS,LLAMADA AL 911,COLONIA,HEROES DE LINCOLN,AVENIDA,LINCOLN Y PRINCIPAL,"25.806118711580577, -100.56019319649081",
155,2022,MARZO,2022-03-18,VIERNES,01:02:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,VILLAS DE ALCALI,AVENIDA,HEBERTO CASTILLO Y HACIENDA DEL SOL,"25.782164178912467, -100.57677802074124",
699,2022,MARZO,2022-03-20,DOMINGO,16:31:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,SIERRA REAL,AVENIDA,SIERRA REAL Y FICUS,"25.784667291261613, -100.58533615615126",
859,2022,MARZO,2022-03-21,LUNES,12:23:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LINCOLN Y JARDIN DE LAS LOMAS,"25.775197479518912, -100.4323234075894",
1028,2022,MARZO,2022-03-21,LUNES,,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DE ALCALI,CARRETERA,CARR. A GARCIA FRENTE A CEDIS GUADALAJARA,"25.7766505798691, -100.56804582490784",
1008,2022,MARZO,2022-03-22,MARTES,10:11:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,LAS ALAMEDAS,CARRETERA,CAMINO A ICAMOLE Y PLAZA LAS MARGARITAS,"25.821682502888425, -100.58331065012885",
960,2022,MARZO,2022-03-22,MARTES,06:27:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA 500 MTS. DE ALCALI,"25.76915012194099, -100.55589165111728",
667,2022,MARZO,2022-03-22,MARTES,20:31:00,CARPETA MAL ESTADO,DAÑOS,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,CALLE,SIERRA DEL FRAILE Y CALLE JEREZ,"25.78243055226919, -100.42515987937652",
737,2022,MARZO,2022-03-23,MIERCOLES,10:21:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR.A GARCIA Y AUTOPISTA,"25.738583026878, -100.52457635406888",
963,2022,MARZO,2022-03-23,MIERCOLES,13:02:00,CRUCERO,CODE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR.A GARCIA Y LAS VIAS DE ALCALI,"25.766161919495442, -100.55098643763276",
773,2022,MARZO,2022-03-23,MIERCOLES,19:10:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,REAL DE CAPELLANIA,CALLE,CAPELLANIA  Y MEZQUITE,"25.78988187870824, -100.58667958822015",
924,2022,MARZO,2022-03-24,JUEVES,15:33:00,DE FRENTE,EN TRAMITE,LLAMADA AL 911,COLONIA,FRACC. SAN FELIPE,CARRETERA,CAMINO A ICAMOLE Y SAN ISIDRO,"25.817788747712278, -100.62454908883416",
1187,2022,MARZO,2022-03-24,JUEVES,20:21:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ARCO VIAL,AVENIDA,LINCOLN Y LIBRAMIENTO,"25.780161091919993, -100.4544680885337",
761,2022,MARZO,2022-03-25,VIERNES,07:16:00,SALIDA DE CAMINO,DAÑOS,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,RUIZ CORTINES Y SAMSARA,"25.775457160596687, -100.4484287483345",
969,2022,MARZO,2022-03-25,VIERNES,12:15:00,CON MOVIL,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA FRENTE A LA CUETARA,"25.775213630286935, -100.56571699546501",
840,2022,MARZO,2022-03-25,VIERNES,21:11:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,MISION SAN JUAN,AVENIDA,LINCOLN Y MISION ARCOS,"25.782306889334418, -100.46386551951412",
762,2022,MARZO,2022-03-26,SABADO,09:35:00,DIVERSO,DAÑOS,LLAMADA AL 911,COLONIA,BICENTENARIO,AVENIDA,LINCOLN Y LIBRAMIENTO,"25.780490283253865, -100.45645351611061",
911,2022,MARZO,2022-03-26,SABADO,20:26:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,PROLONGACION RUIZ CORTINEZ Y LA RESERVA,"25.774814960746948, -100.44146719809783",
1059,2022,MARZO,2022-03-27,DOMINGO,22:45:00,ALCANCE,CODE,LLAMADA AL 911,COLONIA,SAN BLAS,AVENIDA,DEL HOSPITAL  Y PROL.HIDALGO,"25.805862993700824, -100.5644451375668",
1031,2022,MARZO,2022-03-28,LUNES,23:01:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,CALLE,PORTAL RAYONES Y PORTAL SAN PEDRO,"25.8033770299784, -100.54518268671849",
747,2022,MARZO,2022-03-30,MIERCOLES,10:00:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,AVENIDA,ROBLE Y TRUENOS,"25.79360454187693, -100.58807163426405",
1139,2022,MARZO,2022-03-30,MIERCOLES,08:31:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,ARCO VIAL,AVENIDA,LINCOLN Y CIRCULOS,"25.781556588168776, -100.46153786429835",
38,2022,MARZO,2022-03-31,JUEVES,06:30:00,SALIDA DE CAMINO,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LAS MITRAS Y VILLA CORONA,"25.777315895867645, -100.42793653690593",
1069,2022,ABRIL,2022-04-01,VIERNES,04:12:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,DOMINIO CUMBRES,AVENIDA,PASEO DE LOS LEONES Y SANTUARIO,"25.759995527959184, -100.45277503038703",
1190,2022,ABRIL,2022-04-01,VIERNES,21:00:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PARAJE SAN JOSE,AVENIDA,PRADERAS Y PUENTE DE LIBRAMIENTO,"25.792149915070233, -100.42799863910403",
1033,2022,ABRIL,2022-04-02,SABADO,,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,VILLA AZUL,CALLE,VILLA AZUL Y VILLA BARCELONA,"25.81943167087222, -100.61621577586567",
1173,2022,ABRIL,2022-04-02,SABADO,17:26:00,SALIDA DE CAMINO,DAÑOS,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN SEC. MINAS,AVENIDA,REAL DE PALMAS  Y MADRID  BAJANDO EL PUENTE,"25.799906654138915, -100.48753025223029",
1226,2022,ABRIL,2022-04-02,SABADO,20:31:00,DE CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,REAL DE CAPELLANIA,CALLE,CAPELLANIA  Y FICUS,"25.786906394421734, -100.58953072288266",
39,2022,ABRIL,2022-04-03,DOMINGO,09:20:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LINCOLN  CRUCE DE PEATONES,"25.788653981521353, -100.49232876268077",
949,2022,ABRIL,2022-04-03,DOMINGO,10:50:00,FRONTAL,EN TRAMITE,LLAMADA AL 911,COLONIA,SIN NOMBRE,CARRETERA,CARR. NACATAS BAJO EL PUENTE NACATAS,"25.79784973802921, -100.64349976171498",
1061,2022,ABRIL,2022-04-03,DOMINGO,22:45:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS BICENTENARIO,CALLE,DESARROLLO Y SEGURIDAD,"25.791734699796162, -100.45492284639788",
1034,2022,ABRIL,2022-04-03,DOMINGO,23:01:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,RIVERAS DE CAPELLANIAS,CALLE,DEL ROSARIO Y SANTA CRUZ,"25.802723293247272, -100.61564031909427",
1191,2022,ABRIL,2022-04-03,DOMINGO,18:27:00,CRUCERO,CODE/DAÑOS,LLAMADA AL 911,COLONIA,VILLAS DE ALCALI,CALLE,DIMANTE Y DOLOMITA,"25.783593138460496, -100.57319843142298",
843,2022,ABRIL,2022-04-04,LUNES,11:51:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,AVENIDA,LINCOLN Y JOHN F. KENNEDY,"25.797355229274377, -100.53687482746962",
777,2022,ABRIL,2022-04-04,LUNES,17:17:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,RIVERAS DE CAPELLANIAS,AVENIDA,SAN PASCUAL Y MARAVILLAS,"25.801392088292484, -100.61156374305988",
874,2022,ABRIL,2022-04-06,MIERCOLES,04:01:00,SALIDA DE CAMINO,DAÑOS,LLAMADA AL 911,COLONIA,DOMINIO CUMBRES,AVENIDA,PROL.RUIZ CORTINEZ Y LA RESERVA,"25.774852731212118, -100.44191442595971",
1203,2022,ABRIL,2022-04-06,MIERCOLES,07:57:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,LINCOLN Y LIBRAMIENTO,"25.778414370644885, -100.44755459239332",
864,2022,ABRIL,2022-04-06,MIERCOLES,19:41:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,LINCOLN FRENTE A PREPAP MILITARILIZADA,"25.777570681588962, -100.4427829261252",
1109,2022,ABRIL,2022-04-06,MIERCOLES,15:03:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,ENCINOS,CALLE,VALLADOLI Y BLVD. DE LAS PLAZAS,"25.824088838276715, -100.59383557753013",
1119,2022,ABRIL,2022-04-08,VIERNES,07:36:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA Y LA CUETARA,"25.775149109005728, -100.56569659237576",
1301,2022,ABRIL,2022-04-08,VIERNES,16:10:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA FRENTE A CEDIS DE LA GUADALAJARA,"25.776597279898358, -100.56792071382878",
875,2022,ABRIL,2022-04-09,SABADO,03:10:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,LA RESERVA,AVENIDA,RUIZ CORTINEZ Y LA RESERVA,"25.7747321531126, -100.44128317866362",
1176,2022,ABRIL,2022-04-09,SABADO,07:09:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO Y HACIENDA DEL SOL,"25.782150497312525, -100.57687035478827",
1012,2022,ABRIL,2022-04-09,SABADO,14:16:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,HEROES DE LINCOLN,AVENIDA,LINCOLN Y HEROES DE LINCOLN,"25.80608119423856, -100.56018784027215",
1156,2022,ABRIL,2022-04-10,DOMINGO,08:41:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,LA CUZ,AVENIDA,JUARES Y PANTEONES,"25.811323386318254, -100.62432907619723",
846,2022,ABRIL,2022-04-10,DOMINGO,07:01:00,ALCANCE,DAÑOS / CODE,LLAMADA AL 911,COLONIA,,CARRETERA,CARR. A GARCIA FRENTE A PQRQUE INDUSTRIAL,"25.7477899609239, -100.52840734402523",
928,2022,ABRIL,2022-04-10,DOMINGO,12:31:00,ALCANCE,CODE,LLAMADA AL 911,COLONIA,SANTA MARIA,AVENIDA,LINCOLN Y SANTA MARIA,"25.786771631444, -100.48419509353077",
1228,2022,ABRIL,2022-04-10,DOMINGO,,CRUCERO,CODE,LLAMADA AL 911,COLONIA,PASEO DE CAEPLLIAS,AVENIDA,MARAVILLAS,"25.79817430771887, -100.61290863072767",
1304,2022,ABRIL,2022-04-10,DOMINGO,15:40:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,SEVILLA Y CASTILLO,"25.803636270099062, -100.48759530371474",
1111,2022,ABRIL,2022-04-10,DOMINGO,16:43:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE SAN JOSE,CALLE,DIAMANTE Y PASEO DE LOS ALAMOS,"25.790691010700517, -100.60072466660755",
1090,2022,ABRIL,2022-04-10,DOMINGO,,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,REAL DE SAN JOSE,CALLE,AZUCENA Y JAZMIN,"25.824196920797803, -100.60062970219485",
779,2022,ABRIL,2022-04-12,MARTES,17:46:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,SIERRA REAL,AVENIDA,HEBERTO Y SIERRA REAL,"25.78783870077431, -100.58144285418597",
631,2022,ABRIL,2022-04-12,MARTES,13:36:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,ALTA VILLA,AVENIDA,LINCOLN Y ALTAVILLA,"25.79203044582948, -100.51788043994713",
782,2022,ABRIL,2022-04-14,JUEVES,19:31:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,REAL DE CAPELLANIA,CALLE,IBIZA Y PAMPLONA,"25.787612538343737, -100.5908062310267",
1351,2022,ABRIL,2022-04-14,JUEVES,16:40:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,LA CRUZ,AVENIDA,SEPTIMA Y JUAREZ,"25.810407823208315, -100.61892803237265",
765,2022,ABRIL,2022-04-14,JUEVES,16:54:00,ATROPELLO,CODE,LLAMADA AL 911,COLONIA,PARAJE SAN JOSE,CALLE,BOSQUES Y ESPINOZO,"25.80002960052184, -100.44102862560338",
1254,2022,ABRIL,2022-04-15,VIERNES,14:32:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LAS MITRAS Y CERRO DEL POTOSI,"25.786052157982006, -100.42032539460344",
1376,2022,ABRIL,2022-04-17,DOMINGO,16:17:00,CRUCERO,DAÑOS,LLAMADA AL 911,COLONIA,RES. LOS ENCINOS,CALLE,VALLADOLI Y LA RIOJA,"25.825281878152715, -100.59392154120603",
931,2022,ABRIL,2022-04-18,LUNES,13:01:00,VOLCADURA,CODE-DAÑOS,LLAMADA AL 911,COLONIA,EJIDO LOS ELOTES,CARRETERA,CARR. A ICAMOLE KM.8,"25.923710963618866, -100.67278699054508",
1024,2022,ABRIL,2022-04-18,LUNES,22:25:00,CRUCERO,CODE,LLAMADA AL 911,COLONIA,SANTA MARIA,AVENIDA,SANTA MARIA Y JUANA DE ARCO,"25.78243130057368, -100.48875005148635",
1143,2022,ABRIL,2022-04-19,MARTES,12:31:00,CRUCERO,DAÑOS,LLAMADA AL 911,COLONIA,VALLE DE CUMBRES,AVENIDA,PASEO DE LOS LEONES Y VALLE DE CUMBRES,"25.755209209496865, -100.43980207204781",
433,2022,ABRIL,2022-04-19,MARTES,20:30:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,CENTRO,CALLE,5 DE FEBRERO Y COLON,"25.81010332154448, -100.59525005431452",
513,2022,ABRIL,2022-04-19,MARTES,,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,LINCOLN Y CUMBRES DEL SOL,"25.771279311363905, -100.42208589564136",
165,2022,ABRIL,2022-04-20,MIERCOLES,23:20:00,CRUCERO,DAÑOS,LLAMADA AL 911,COLONIA,RES. PARQUES,AVENIDA,LINCOLN Y ARCO VIAL,"25.78230894057904, -100.4652152477127",
1092,2022,ABRIL,2022-04-20,MIERCOLES,02:35:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,AVENIDA,REAL DE LINCOL Y PORTAL ARMALLONES,"25.80571919201685, -100.53996127455446",
193,2022,ABRIL,2022-04-21,JUEVES,21:45:00,ATROPELLO,CODE,LLAMADA AL 911,COLONIA,MITRAS BICENTENARIO,AVENIDA,LINCOLN Y BICENTENARIO,"25.781450568974243, -100.4593508453124",
1180,2022,ABRIL,2022-04-22,VIERNES,06:01:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,MISION SAN JUAN,AVENIDA,LINCOLN Y MISION ARCOS,"25.782312318576526, -100.46380541510928",
1182,2022,ABRIL,2022-04-23,SABADO,17:41:00,ALCANCE,DAÑOS,LLAMADA AL 911,COLONIA,LAS LOMAS JARDINES,AVENIDA,LINCOLN Y JARDIN DE LAS LOMAS,"25.77511955777165, -100.43242742747731",
