"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
4,"Sociedad",201701,"2017-01",2,2,1485928800000,"Ene-2017"
4,"Sociedad",201702,"2017-02",2,2,1488348000000,"Feb-2017"
4,"Sociedad",201703,"2017-03",3,3,1491026400000,"Mar-2017"
4,"Sociedad",201704,"2017-04",0,1,1493614800000,"Abr-2017"
4,"Sociedad",201705,"2017-05",4,4,1496293200000,"May-2017"
4,"Sociedad",201706,"2017-06",2,2,1498885200000,"Jun-2017"
4,"Sociedad",201707,"2017-07",0,1,1501563600000,"Jul-2017"
4,"Sociedad",201708,"2017-08",1,1,1504242000000,"Ago-2017"
4,"Sociedad",201709,"2017-09",0,1,1506834000000,"Sep-2017"
4,"Sociedad",201710,"2017-10",1,1,1509516000000,"Oct-2017"
4,"Sociedad",201711,"2017-11",1,1,1512108000000,"Nov-2017"
4,"Sociedad",201712,"2017-12",0,1,1514786400000,"Dic-2017"
4,"Sociedad",201801,"2018-01",2,2,1517464800000,"Ene-2018"
4,"Sociedad",201802,"2018-02",2,2,1519884000000,"Feb-2018"
4,"Sociedad",201803,"2018-03",1,1,1522562400000,"Mar-2018"
4,"Sociedad",201804,"2018-04",1,1,1525150800000,"Abr-2018"
4,"Sociedad",201805,"2018-05",3,3,1527829200000,"May-2018"
4,"Sociedad",201806,"2018-06",0,1,1530421200000,"Jun-2018"
4,"Sociedad",201807,"2018-07",3,3,1533099600000,"Jul-2018"
4,"Sociedad",201808,"2018-08",0,1,1535778000000,"Ago-2018"
4,"Sociedad",201809,"2018-09",1,1,1538370000000,"Sep-2018"
4,"Sociedad",201810,"2018-10",0,1,1541052000000,"Oct-2018"
4,"Sociedad",201811,"2018-11",0,1,1543644000000,"Nov-2018"
4,"Sociedad",201812,"2018-12",1,1,1546322400000,"Dic-2018"
4,"Sociedad",201901,"2019-01",3,3,1549000800000,"Ene-2019"
4,"Sociedad",201902,"2019-02",3,3,1551420000000,"Feb-2019"
4,"Sociedad",201903,"2019-03",0,1,1554098400000,"Mar-2019"
4,"Sociedad",201904,"2019-04",3,3,1556686800000,"Abr-2019"
4,"Sociedad",201905,"2019-05",0,1,1559365200000,"May-2019"
4,"Sociedad",201906,"2019-06",3,3,1561957200000,"Jun-2019"
4,"Sociedad",201907,"2019-07",1,1,1564635600000,"Jul-2019"
4,"Sociedad",201908,"2019-08",1,1,1567314000000,"Ago-2019"
4,"Sociedad",201909,"2019-09",3,3,1569906000000,"Sep-2019"
4,"Sociedad",201910,"2019-10",1,1,1572588000000,"Oct-2019"
