 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
147,2022,MAYO,Colonia,Heroes de Capellania sector Bosques,Calle,Bosques de la Paz,NO,SI,NO,SI,NO,NO,NO Datos,"25.795838, -100.562303",
153,2022,MAYO,Colonia,Hacienda del sol sector Fresnos,Calle,Hacienda Fresnos,NO,SI,NO,SI,NO,NO,1,"25.794315, -100.563887",
159,2022,MAYO,Colonia,Hacienda del Sol,Calle,Hacienda de Obispo,NO,SI,NO,NO,NO,NO,NO Datos,"25.787441, -100.570561",
162,2022,MAYO,Colonia,Hacienda del Sol,Calle,Hacienda san Cristobal,NO,SI,NO,NO,NO,NO,NO Datos,"25.789487, -100.566548",
163,2022,MAYO,Colonia,Hacienda del Sol  3er. sector,Calle,Hacienda pino,NO,SI,NO,NO,NO,SI,1,"25.793503, -100.564121",
164,2022,MAYO,Colonia,Hacienda del Sol sector ciruelo,Calle,Hacienda naranjo,NO,SI,NO,SI,NO,NO,NO Datos,"25.791453, -100.562589",
166,2022,MAYO,Colonia,Privadas de las Villas,Calle,Villa Valeria,NO,SI,SI,SI,NO,NO,NO Datos,"25.793455, -100.578474",
167,2022,MAYO,Colonia,Privadas de las Villas,Calle,Villa Aragon,NO,SI,NO,NO,NO,NO,NO Datos,"25.787052, -100.575442",
171,2022,MAYO,Colonia,Urbivillas del Prado,Avenida,Praderas de Zaragoza,NO,NO,NO,NO,NO,NO,NO Datos,"25.777034, -100.596405",
174,2022,MAYO,Colonia,Urbivillas del Prado,Calle,Praderas Paras,NO,SI,NO,NO,NO,NO,NO Datos,"25.773314, -100.592896",
180,2022,MAYO,Colonia,Hacienda del Sol,Avenida,Hacienda Casa Grande,NO,SI,NO,NO,NO,NO,NO Datos,"25.787411, -100.573254",
181,2022,MAYO,Fraccionamiento,Paseo del Nogal,Calle,Violeta,NO,SI,SI,NO,NO,SI,6,"25.797074, -100.592962",
182,2022,MAYO,Colonia,Privalia,Calle,Anacahuita,NO,NO,NO,NO,NO,NO,NO Datos,"25.785691, -100.597234",
184,2022,MAYO,Colonia,Privalia,Calle,Fresnos,NO,SI,NO,SI,NO,SI,6,"25.78813, -100.5998421",
1,2022,JUNIO,Colonia,Valle de San Jose,Calle,Sin Nombre,NO,NO,NO,NO,NO,SI,21,"25.786173, -100.604613",
3,2022,JUNIO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,NO,NO,SI,3,"25.804486, -100.567026",
5,2022,JUNIO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,NO,SI,NO,NO,NO,SI,5,"25.805956, -100.566571",
6,2022,JUNIO,Colonia,San Blas 1 sector,Avenida,Hospital General,NO,SI,NO,SI,NO,SI,4,"25.796902, -100.562793",
9,2022,JUNIO,Colonia,San Blas 2 sector,Calle,Dr. Salvador Zubiran,NO,SI,NO,SI,NO,NO,NO Datos,,
17,2022,JUNIO,Colonia,Mirador de Garcia,Calle,Sur,NO,SI,NO,SI,NO,NO,NO Datos,"25.796825, -100.581492",
20,2022,JUNIO,Colonia,Rincon del Fraile,Calle,Fray Bartolome de las Casas,NO,SI,NO,NO,NO,NO,NO Datos,"25.804459, -100.575318",
21,2022,JUNIO,Colonia,Rincon del Fraile,Calle,Fray Martin De Valencia,NO,SI,SI,NO,NO,NO,NO Datos,"25.806399, -100.575179",
24,2022,JUNIO,Colonia,Privadas de Lincoln,Calle,Guadalajara,NO,SI,SI,SI,NO,SI,6,"25.803771, -100.561213",
27,2022,JUNIO,Colonia,Joya de la Corona,Avenida,Rufino Tamayo,NO,SI,SI,SI,NO,SI,14,"25.807895, -100.575302",
33,2022,JUNIO,Colonia,Los Encinos,Calle,Valencia,SI,SI,SI,SI,NO,SI,7,"25.823453, -100.588538",
40,2022,JUNIO,Colonia,Col. Emiliano Zapata,Calle,Lazaro Cardenas,NO,SI,SI,SI,NO,SI,10,"25.801082, -100.592979",
41,2022,JUNIO,Colonia,Col. Emiliano Zapata,Calle,Lazaro Cardenas,NO,SI,SI,NO,NO,SI,10,"25.800045, -100.59071",
42,2022,JUNIO,Colonia,Real de Villas,Calle,2 de Abril,NO,NO,NO,NO,NO,NO,NO Datos,"25.800613, -100.595652",
49,2022,JUNIO,Colonia,Riveras de Capellania,Calle,Maravillas,NO,SI,SI,SI,NO,SI,4,"25.801157, -100.611658",
50,2022,JUNIO,Colonia,Paseo de Capellania,Calle,Anillo periferico,NO,NO,NO,SI,NO,NO,NO Datos,"25.798601, -100.612498",
51,2022,JUNIO,Colonia,Paseo de Capellania,Calle,Anillo periferico,NO,SI,SI,SI,NO,NO,NO Datos,"25.800134, -100.614",
55,2022,JUNIO,Colonia,Valle de San Jose 1,Calle,Agua Marina,NO,SI,SI,SI,NO,SI,1,"25.791181, -100.599385",
57,2022,JUNIO,Colonia,Valle de San Jose 2,Calle,Tanzanita,NO,SI,NO,NO,NO,NO,NO Datos,"25.786847, -100.602019",
62,2022,JUNIO,Colonia,Valle de San Jose 3,Calle,Agata,NO,SI,NO,NO,NO,SI,5,"25.78514, -100.602556",
69,2022,JUNIO,Colonia,Bugambilias,Calle,Gardenia,NO,SI,NO,NO,NO,NO,NO Datos,"25.801703, -100.607023",
72,2022,JUNIO,Colonia,Villa de los Nogales,Calle,Granate,NO,SI,SI,SI,NO,SI,2,"25.796368, -100.594351",
73,2022,JUNIO,Colonia,Villa de los Nogales,Calle,Ruby,NO,SI,NO,SI,NO,SI,9,"25.79424, -100.595274",
74,2022,JUNIO,Colonia,Las Villas,Calle,Villamar,NO,SI,SI,SI,SI,SI,5,"25.792938, -100.596955",
78,2022,JUNIO,Colonia,Paseo de las Torres,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,SI,2,"25.790477, -100.599263",
82,2022,JUNIO,Colonia,Hacienda Renacimiento,Calle,Paseo de las Haciendas,NO,SI,SI,SI,NO,SI,6,"25.808532, -100.636438",
83,2022,JUNIO,Colonia,Hacienda Renacimiento,Calle,Hacienda san Angel,NO,SI,NO,SI,NO,NO,NO Datos,"25.809887, -100.638514",
89,2022,JUNIO,Colonia,Villa Azul,Avenida,Villa Azul,NO,SI,SI,NO,NO,NO,NO Datos,"25.821175, -100.61224",
90,2022,JUNIO,Colonia,Joyas del Carrizal 2° sect,Calle,Joyas de Holanda,NO,SI,NO,SI,NO,NO,NO Datos,"25.813354, -100.622102",
95,2022,JUNIO,Colonia,Joyas del Carrizal 1° sect,Calle,Espinela,NO,SI,NO,NO,NO,NO,NO Datos,"25.816606, -100.619078",
98,2022,JUNIO,Colonia,Las Brisas,Calle,10,NO,SI,NO,NO,NO,NO,NO Datos,"25.831612, -100.590588",
99,2022,JUNIO,Colonia,Joyas del Carrizal 1° sect,Calle,Circonia,NO,SI,NO,SI,NO,NO,NO Datos,"25.816606, -100.621551",
103,2022,JUNIO,Colonia,Joyas del Carrizal 3° sect,Avenida,Joyas de Rumania,NO,SI,NO,NO,NO,NO,NO Datos,"25.813578, -100.622528",
104,2022,JUNIO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (izq),NO,SI,NO,SI,NO,NO,NO Datos,"25.813581, -100.623063",
105,2022,JUNIO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (der),NO,SI,NO,NO,NO,NO,NO Datos,"25.813766, -100.62334",
106,2022,JUNIO,Colonia,Real de San Felipe,Calle,San Quintina,NO,SI,NO,SI,NO,NO,NO Datos,"25.819101, -100.627273",
114,2022,JUNIO,Colonia,OaSIs de Garcia 1 sect,Calle,OaSIs de Wadi,NO,NO,SI,NO,NO,SI,3,"25.814542, -100.615833",
115,2022,JUNIO,Colonia,Oasis de Garcia 2 sect,Calle,Oasis de Garcia,NO,NO,NO,SI,NO,NO,NO Datos,"25.814212, -100.61872",
116,2022,JUNIO,Colonia,Centro de Garcia,Calle,Garza Ayala,NO,NO,NO,NO,NO,SI,17,"25.811705, -100.594772",
117,2022,JUNIO,Colonia,Centro de Garcia,Calle,Genaro Gaza Garcia,NO,SI,SI,NO,NO,SI,1,"25.809462, -100.589493",
121,2022,JUNIO,Colonia,Villas del Alcali 2° sector,Calle,Uralita,NO,SI,SI,NO,NO,SI,3,"25.785512, -100.562597",
122,2022,JUNIO,Colonia,Villas del Alcali 4° sector,Calle,Jaspe,NO,SI,SI,NO,NO,NO,NO Datos,"25.785123, -100.565971",
126,2022,JUNIO,Colonia,Villas del Alcali,Avenida,Diamante,NO,SI,SI,NO,NO,SI,20,"25.782183, -100.572642",
129,2022,JUNIO,Colonia,Real de Capellania,Avenida,Capellania,NO,NO,NO,NO,NO,NO,NO Datos,"25.787623, -100.589502",
134,2022,JUNIO,Colonia,SIerra Real,Avenida,SIerra Perote,NO,SI,SI,SI,NO,NO,NO Datos,"25.774747, -100.589456",
137,2022,JUNIO,Colonia,SIerra Real,Calle,SIerra Valle,NO,SI,SI,SI,SI,NO,NO Datos,"25.786144, -100.581996",
145,2022,JUNIO,Colonia,Heroes de Capellania sector Montaña,Calle,Everest,NO,SI,NO,SI,NO,NO,NO Datos,"25.794597, -100.557245",
148,2022,JUNIO,Colonia,Heroes de Capellania sector Bosques,Calle,Bosques Monterreal,NO,SI,NO,SI,NO,SI,1,"25.793343, -100.55951",
157,2022,JUNIO,Colonia,Hacienda del Sol,Calle,Hacienda Fatima,NO,SI,NO,NO,NO,NO,NO Datos,"25.786503, -100.573228",
158,2022,JUNIO,Colonia,Hacienda del Sol,Calle,Hacienda san Judas,NO,SI,NO,NO,NO,NO,NO Datos,"25.785966, -100.57329",
160,2022,JUNIO,Colonia,Hacienda del Sol,Calle,Hacienda san Angel,NO,SI,NO,SI,NO,NO,NO Datos,"25.791051, -100.568691",
167,2022,JUNIO,Colonia,Privadas de las Villas,Calle,Villa Aragon,NO,SI,NO,NO,NO,NO,NO Datos,"25.787052, -100.575442",
168,2022,JUNIO,Colonia,Privadas de las Villas,Calle,Villa Murcia,NO,SI,NO,NO,NO,NO,NO Datos,"25.787279, -100.575314",
169,2022,JUNIO,Colonia,Privadas de las Villas,Calle,Villa Rioja,NO,SI,NO,NO,NO,NO,NO Datos,"25.789765, -100.569936",
172,2022,JUNIO,Colonia,Urbivillas del Prado,Avenida,Praderas de Gral. Bravo,NO,SI,NO,NO,NO,SI,3,"25.780117, -100.596635",
175,2022,JUNIO,Colonia,Urbivillas del Prado,Calle,Praderas de Garcia,NO,SI,NO,SI,NO,NO,NO Datos,"25.777357, -100.592291",
176,2022,JUNIO,Colonia,Urbivillas del Prado,Avenida,Praderas de Garcia,NO,SI,NO,NO,NO,NO,NO Datos,"25.779593, -100.590698",
178,2022,JUNIO,Colonia,Urbivillas del Prado,Calle,Praderas de Guerrero,NO,SI,NO,NO,NO,NO,NO Datos,"25.779221, -100.593781",
181,2022,JUNIO,Fraccionamiento,Paseo del Nogal,Calle,Violeta,NO,SI,SI,NO,NO,SI,6,"25.797074, -100.592962",
182,2022,JUNIO,Colonia,Privalia,Calle,Anacahuita,NO,NO,NO,NO,NO,NO,NO Datos,"25.785691, -100.597234",
184,2022,JUNIO,Colonia,Privalia,Calle,Fresnos,NO,SI,NO,SI,NO,SI,6,"25.78813, -100.5998421",
2,2022,JULIO,Colonia,San Blas 1 sector,Avenida,Dr.William Ernest,NO,SI,NO,NO,NO,NO,NO Datos,"25.804553, -100.571441",
3,2022,JULIO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,NO,NO,SI,3,"25.804486, -100.567026",
4,2022,JULIO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,SI,NO,SI,3,"25.800882, -100.563988",
7,2022,JULIO,Colonia,San Blas 2 sector,Avenida,Hospital General,NO,NO,NO,NO,NO,NO,NO Datos,"25.797674, -100.559901",
9,2022,JULIO,Colonia,San Blas 2 sector,Calle,Dr. Salvador Zubiran,NO,SI,NO,SI,NO,NO,NO Datos,,
10,2022,JULIO,Colonia,San Blas 2 sector,Calle,Dr. Francisco  Bolivar Zapata,NO,SI,NO,SI,NO,SI,3,"25.798449, -100.568682",
14,2022,JULIO,Colonia,San Blas 2 sector,Calle,Dr.Louis Pasteur,NO,SI,NO,NO,NO,SI,1,"25.801143, -100.560119",
15,2022,JULIO,Colonia,San Blas 2 sector,Calle,Dr.Louis Pasteur,NO,SI,NO,NO,NO,SI,2,"25.799849, -100.559039",
19,2022,JULIO,Colonia,Paseo de las minas,Avenida,Titanio,SI,SI,SI,SI,NO,SI,8,"25.798375, -100.578454",
24,2022,JULIO,Colonia,Privadas de Lincoln,Calle,Guadalajara,NO,SI,SI,SI,NO,SI,6,"25.803771, -100.561213",
31,2022,JULIO,Colonia,Los Encinos,Blvd,Las Plazas,NO,SI,NO,NO,NO,SI,6,"25.824375, -100.589551",
38,2022,JULIO,Colonia,Col. Benito Juarez,Avenida,Heberto Castillo,NO,NO,SI,NO,NO,SI,3,"25.800822, -100.586723",
42,2022,JULIO,Colonia,Real de Villas,Calle,2 de Abril,NO,NO,NO,NO,NO,NO,NO Datos,"25.800613, -100.595652",
43,2022,JULIO,Colonia,Col. Fraile II,Calle,5 de Febrero,NO,SI,SI,SI,NO,SI,20,"25.799233, -100.594286",
44,2022,JULIO,Fraccionamiento,Paseo del Nogal,Calle,Jazmin,NO,SI,NO,NO,NO,SI,1,"25.797705, -100.589957",
48,2022,JULIO,Colonia,Avance Popular,Calle,Francisco Villa,NO,SI,SI,SI,NO,SI,7,"25.80605, -100.614139",
50,2022,JULIO,Colonia,Paseo de Capellania,Calle,Anillo periferico,NO,NO,NO,SI,NO,NO,NO Datos,"25.798601, -100.612498",
54,2022,JULIO,Colonia,Valle de San Jose 1,Avenida,16 de  Septiembre,NO,SI,SI,NO,NO,SI,24,"25.793712, -100.597957",
59,2022,JULIO,Colonia,Valle de San Jose 2,Calle,ambar,NO,SI,NO,SI,NO,NO,NO Datos,"25.788683, -100.602555",
61,2022,JULIO,Colonia,Valle de San Jose 3,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,NO,NO Datos,"25.785173, -100.602495",
63,2022,JULIO,Colonia,Fray Juan Antonio Sobrevilla,Avenida,Sor Juana Inés de la Cruz,NO,SI,NO,SI,NO,SI,7,"25.796429, -100.597038",
64,2022,JULIO,Colonia,Balcones  de Garcia,Avenida,Balcones de Garcia,NO,SI,SI,NO,NO,SI,4,"25.794563, -100.604551",
65,2022,JULIO,Colonia,Ampliacion los Nogales,Calle,olivo,NO,SI,NO,SI,NO,SI,6,"25.798158, -100.599565",
66,2022,JULIO,Colonia,Ampliacion los Nogales,Calle,Cipres,NO,SI,SI,SI,NO,SI,6,"25.799652, -100.599818",
67,2022,JULIO,Colonia,Ampliacion los Nogales,Calle,Peral,NO,SI,SI,SI,NO,NO,NO Datos,"25.801025, -100.602496",
68,2022,JULIO,Colonia,Ampliacion los Nogales,Avenida,Clavel,NO,SI,NO,NO,NO,NO,NO Datos,"25.799506, -100.604762",
73,2022,JULIO,Colonia,Villa de los Nogales,Calle,Ruby,NO,SI,NO,SI,NO,SI,9,"25.79424, -100.595274",
77,2022,JULIO,Colonia,Paseo de las Torres,Calle,Paseo de los lirios,NO,NO,NO,SI,NO,SI,6,"25.789845, -100.597021",
78,2022,JULIO,Colonia,Paseo de las Torres,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,SI,2,"25.790477, -100.599263",
79,2022,JULIO,Colonia,Renacimiento,Calle,Agua Nueva,NO,SI,NO,SI,SI,SI,8,"25.804235, -100.633684",
86,2022,JULIO,Colonia,Santa Sofia,Avenida,Santa Sofia,NO,SI,NO,SI,NO,SI,5,"25.811506, -100.638314",
94,2022,JULIO,Colonia,Joyas del Carrizal 1° sect,Calle,Perla,NO,SI,NO,SI,NO,NO,NO Datos,"25.81588, -100.619358",
97,2022,JULIO,Colonia,Joyas del Carrizal 1° sect,Calle,Jaspe,NO,SI,NO,NO,NO,SI,3,"25.817317, -100.621231",
104,2022,JULIO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (izq),NO,SI,NO,SI,NO,NO,NO Datos,"25.813581, -100.623063",
105,2022,JULIO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (der),NO,SI,NO,NO,NO,NO,NO Datos,"25.813766, -100.62334",
111,2022,JULIO,Colonia,Jose Paez,Calle,Francisco I.Madero,NO,NO,NO,NO,NO,NO,NO Datos,"25.810019, -100.624234",
114,2022,JULIO,Colonia,OaSIs de Garcia 1 sect,Calle,OaSIs de Wadi,NO,NO,SI,NO,NO,SI,3,"25.814542, -100.615833",
115,2022,JULIO,Colonia,Oasis de Garcia 2 sect,Calle,Oasis de Garcia,NO,NO,NO,SI,NO,NO,NO Datos,"25.814212, -100.61872",
117,2022,JULIO,Colonia,Centro de Garcia,Calle,Genaro Gaza Garcia,NO,SI,SI,NO,NO,SI,1,"25.809462, -100.589493",
119,2022,JULIO,Colonia,Villas del Alcali 4° sector,Calle,Uralita,NO,SI,SI,SI,NO,SI,1,"25.788229, -100.563799",
120,2022,JULIO,Colonia,Villas del Alcali 2° sector,Calle,Ferrita,NO,SI,SI,SI,NO,SI,2,"25.787469, -100.561609",
123,2022,JULIO,Colonia,Villas del Alcali 3° sector,Avenida,Villas del Alcali,SI,SI,NO,SI,NO,SI,1,"25.783844, -100.568173",
131,2022,JULIO,Colonia,Arboledas,Calle,Nisperos,NO,SI,NO,NO,NO,NO,NO Datos,"25.794449, -100.590619",
132,2022,JULIO,Colonia,Arboledas,Calle,Acacias,NO,SI,SI,NO,NO,SI,10,"25.792825, -100.588404",
136,2022,JULIO,Colonia,SIerra Real,Avenida,SIerra Real,NO,SI,SI,SI,NO,SI,12,"25.78408, -100.58558",
138,2022,JULIO,Colonia,Sierra Real,Calle,Sierra Madre Oriental,NO,NO,NO,NO,NO,NO,NO Datos,"25.786657, -100.584375",
140,2022,JULIO,Colonia,Heroes de Capellania sector Villa,Calle,Villa Segovia,NO,SI,NO,SI,NO,NO,NO Datos,"25.790189, -100.556963",
141,2022,JULIO,Colonia,Heroes de Capellania sector Hacienda,Calle,Hacienda de Lourdes,NO,SI,NO,SI,NO,NO,NO Datos,"25.788885, -100.552744",
145,2022,JULIO,Colonia,Heroes de Capellania sector Montaña,Calle,Everest,NO,SI,NO,SI,NO,NO,NO Datos,"25.794597, -100.557245",
150,2022,JULIO,Colonia,Hacienda del Sol 3er. Sector Pino,Calle,Hacienda del Pino,NO,SI,NO,NO,NO,SI,1,"25.793482, -100.561862",
152,2022,JULIO,Colonia,Hacienda del sol sector Limonero,Calle,Hacienda del Moral,NO,SI,NO,SI,NO,NO,NO Datos,"25.795423, -100.563636",
156,2022,JULIO,Colonia,Hacienda del Sol,Avenida,Hacienda Casa Grande,NO,SI,NO,NO,NO,NO,NO Datos,"25.786902, -100.574629",
157,2022,JULIO,Colonia,Hacienda del Sol,Calle,Hacienda Fatima,NO,SI,NO,NO,NO,NO,NO Datos,"25.786503, -100.573228",
160,2022,JULIO,Colonia,Hacienda del Sol,Calle,Hacienda san Angel,NO,SI,NO,SI,NO,NO,NO Datos,"25.791051, -100.568691",
165,2022,JULIO,Colonia,Privadas de las Villas,Avenida,Las Villas,SI,SI,NO,SI,NO,SI,4,"25.790988, -100.570705",
166,2022,JULIO,Colonia,Privadas de las Villas,Calle,Villa Valeria,NO,SI,SI,SI,NO,NO,NO Datos,"25.793455, -100.578474",
179,2022,JULIO,Colonia,Hacienda del Sol  sector cedros,Calle,Hacienda Encinos,NO,SI,NO,SI,NO,SI,1,"25.791644, -100.562266",
4,2022,AGOSTO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,SI,NO,SI,3,"25.800882, -100.563988",
6,2022,AGOSTO,Colonia,San Blas 1 sector,Avenida,Hospital General,NO,SI,NO,SI,NO,SI,4,"25.796902, -100.562793",
9,2022,AGOSTO,Colonia,San Blas 2 sector,Calle,Dr. Salvador Zubiran,NO,SI,NO,SI,NO,NO,NO Datos,,
12,2022,AGOSTO,Colonia,San Blas 2 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,SI,NO,SI,11,"25.80144, -100.564327",
14,2022,AGOSTO,Colonia,San Blas 2 sector,Calle,Dr.Louis Pasteur,NO,SI,NO,NO,NO,SI,1,"25.801143, -100.560119",
20,2022,AGOSTO,Colonia,Rincon del Fraile,Calle,Fray Bartolome de las Casas,NO,SI,NO,NO,NO,NO,NO Datos,"25.804459, -100.575318",
32,2022,AGOSTO,Colonia,Los Encinos,Avenida,Las Palmas,SI,SI,SI,NO,NO,SI,4,"25.824234, -100.590449",
34,2022,AGOSTO,Colonia,Aljives,Avenida,Navarra,NO,NO,NO,NO,NO,NO,NO Datos,"25.818113, -100.587224",
35,2022,AGOSTO,Colonia,Paseo de Lincoln,Calle,Patagonia,NO,SI,SI,NO,NO,NO,NO Datos,"25.808602, -100.561922",
36,2022,AGOSTO,Colonia,Paseo de Lincoln,Calle,Patagonia,NO,SI,NO,NO,NO,SI,1,"25.810332, -100.560642",
38,2022,AGOSTO,Colonia,Col. Benito Juarez,Avenida,Heberto Castillo,NO,NO,SI,NO,NO,SI,3,"25.800822, -100.586723",
43,2022,AGOSTO,Colonia,Col. Fraile II,Calle,5 de Febrero,NO,SI,SI,SI,NO,SI,20,"25.799233, -100.594286",
45,2022,AGOSTO,Colonia,Paseo del Nogal,Calle,Gardenia,NO,SI,NO,SI,NO,SI,2,"25.795237, -100.591374",
51,2022,AGOSTO,Colonia,Paseo de Capellania,Calle,Anillo periferico,NO,SI,SI,SI,NO,NO,NO Datos,"25.800134, -100.614",
52,2022,AGOSTO,Colonia,Morelos,Calle,5,NO,SI,NO,NO,NO,NO,NO Datos,"25.802649, -100.590329",
59,2022,AGOSTO,Colonia,Valle de San Jose 2,Calle,ambar,NO,SI,NO,SI,NO,NO,NO Datos,"25.788683, -100.602555",
60,2022,AGOSTO,Colonia,Valle de San Jose 2,Calle,Perla,NO,SI,NO,NO,NO,NO,NO Datos,"25.79022, -100.602214",
61,2022,AGOSTO,Colonia,Valle de San Jose 3,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,NO,NO Datos,"25.785173, -100.602495",
64,2022,AGOSTO,Colonia,Balcones  de Garcia,Avenida,Balcones de Garcia,NO,SI,SI,NO,NO,SI,4,"25.794563, -100.604551",
67,2022,AGOSTO,Colonia,Ampliacion los Nogales,Calle,Peral,NO,SI,SI,SI,NO,NO,NO Datos,"25.801025, -100.602496",
68,2022,AGOSTO,Colonia,Ampliacion los Nogales,Avenida,Clavel,NO,SI,NO,NO,NO,NO,NO Datos,"25.799506, -100.604762",
73,2022,AGOSTO,Colonia,Villa de los Nogales,Calle,Ruby,NO,SI,NO,SI,NO,SI,9,"25.79424, -100.595274",
75,2022,AGOSTO,Colonia,Las Villas,Calle,Villagomez,NO,NO,NO,SI,NO,NO,NO Datos,"25.792286, -100.595555",
76,2022,AGOSTO,Colonia,Las Villas,Calle,Villagran,NO,SI,NO,NO,NO,NO,NO Datos,"25.792942, -100.594539",
77,2022,AGOSTO,Colonia,Paseo de las Torres,Calle,Paseo de los lirios,NO,NO,NO,SI,NO,SI,6,"25.789845, -100.597021",
81,2022,AGOSTO,Colonia,Hacienda Renacimiento,Calle,Hacienda Fresnos,NO,SI,NO,NO,NO,NO,NO Datos,"25.807796, -100.633936",
86,2022,AGOSTO,Colonia,Santa Sofia,Avenida,Santa Sofia,NO,SI,NO,SI,NO,SI,5,"25.811506, -100.638314",
87,2022,AGOSTO,Colonia,Santa Sofia,Calle,Santa Martha,NO,SI,NO,SI,NO,NO,NO Datos,"25.81082, -100.637662",
93,2022,AGOSTO,Colonia,Joyas del Carrizal 1° sect,Calle,Turquesa,NO,NO,NO,SI,NO,NO,NO Datos,"25.815532, -100.620287",
97,2022,AGOSTO,Colonia,Joyas del Carrizal 1° sect,Calle,Jaspe,NO,SI,NO,NO,NO,SI,3,"25.817317, -100.621231",
99,2022,AGOSTO,Colonia,Joyas del Carrizal 1° sect,Calle,Circonia,NO,SI,NO,SI,NO,NO,NO Datos,"25.816606, -100.621551",
100,2022,AGOSTO,Colonia,Joyas del Carrizal 1° sect,Calle,Cuarzo,NO,SI,NO,SI,NO,NO,NO Datos,"25.815956, -100.621948",
107,2022,AGOSTO,Colonia,Valle de San Felipe,Calle,Santa Maria,NO,SI,SI,SI,NO,SI,14,"25.815075, -100.63485",
110,2022,AGOSTO,Colonia,Santa Elena,Calle,Santa Ines,NO,SI,SI,SI,NO,SI,4,"25.812098, -100.619656",
112,2022,AGOSTO,Colonia,La Cruz,Avenida,General Naranjo,NO,SI,NO,SI,NO,NO,NO Datos,"25.808406, -100.618633",
115,2022,AGOSTO,Colonia,Oasis de Garcia 2 sect,Calle,Oasis de Garcia,NO,NO,NO,SI,NO,NO,NO Datos,"25.814212, -100.61872",
116,2022,AGOSTO,Colonia,Centro de Garcia,Calle,Garza Ayala,NO,NO,NO,NO,NO,SI,17,"25.811705, -100.594772",
120,2022,AGOSTO,Colonia,Villas del Alcali 2° sector,Calle,Ferrita,NO,SI,SI,SI,NO,SI,2,"25.787469, -100.561609",
127,2022,AGOSTO,Colonia,Real de Capellania,Calle,Capellania,NO,SI,NO,SI,NO,SI,6,"25.783895, -100.588632",
129,2022,AGOSTO,Colonia,Real de Capellania,Avenida,Capellania,NO,NO,NO,NO,NO,NO,NO Datos,"25.787623, -100.589502",
130,2022,AGOSTO,Colonia,Real de Capellania,Avenida,Mezquite,NO,NO,NO,NO,NO,NO,NO Datos,"25.789887, -100.587524",
131,2022,AGOSTO,Colonia,Arboledas,Calle,Nisperos,NO,SI,NO,NO,NO,NO,NO Datos,"25.794449, -100.590619",
132,2022,AGOSTO,Colonia,Arboledas,Calle,Acacias,NO,SI,SI,NO,NO,SI,10,"25.792825, -100.588404",
136,2022,AGOSTO,Colonia,SIerra Real,Avenida,SIerra Real,NO,SI,SI,SI,NO,SI,12,"25.78408, -100.58558",
142,2022,AGOSTO,Colonia,Heroes de Capellania sector Rio,Calle,Rio Negro,NO,SI,NO,NO,NO,NO,NO Datos,"25.791734, -100.551232",
146,2022,AGOSTO,Colonia,Heroes de Capellania sector Montaña,Calle,Cordillera Andes,NO,SI,NO,SI,NO,NO,NO Datos,"25.796331, -100.558116",
147,2022,AGOSTO,Colonia,Heroes de Capellania sector Bosques,Calle,Bosques de la Paz,NO,SI,NO,SI,NO,NO,NO Datos,"25.795838, -100.562303",
148,2022,AGOSTO,Colonia,Heroes de Capellania sector Bosques,Calle,Bosques Monterreal,NO,SI,NO,SI,NO,SI,1,"25.793343, -100.55951",
150,2022,AGOSTO,Colonia,Hacienda del Sol 3er. Sector Pino,Calle,Hacienda del Pino,NO,SI,NO,NO,NO,SI,1,"25.793482, -100.561862",
152,2022,AGOSTO,Colonia,Hacienda del sol sector Limonero,Calle,Hacienda del Moral,NO,SI,NO,SI,NO,NO,NO Datos,"25.795423, -100.563636",
154,2022,AGOSTO,Colonia,Hacienda del Sol 1er sector,Calle,Hacienda San nicolas,NO,SI,NO,NO,NO,NO,NO Datos,"25.783719, -100.577301",
157,2022,AGOSTO,Colonia,Hacienda del Sol,Calle,Hacienda Fatima,NO,SI,NO,NO,NO,NO,NO Datos,"25.786503, -100.573228",
160,2022,AGOSTO,Colonia,Hacienda del Sol,Calle,Hacienda san Angel,NO,SI,NO,SI,NO,NO,NO Datos,"25.791051, -100.568691",
