FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
18377,2021,FEBRERO,2021-02-15,LUNES,20:49:00,LATERAL,PERITAJES,RUTINA,COLONIA,VILLA LUZ,CALLE,ELISA GARZA Y DEL SENDERO,"25.763982, -100.265334"
20957,2021,MAYO,2021-05-05,MIÉRCOLES,14:10:00,DIVERSO,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,CALLE,LOPEZ VELARDE Y  MANUEL ACUÑA,"25.739524, -100.30153"
18721,2021,FEBRERO,2021-02-15,LUNES,06:00:00,ESTRELLAMIENTO/MULTIPLE,INVESTIGACIONES,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,ALMAZAN Y BARRAGAN,"25.737044, -100.314276"
21577,2021,MAYO,2021-05-05,MIÉRCOLES,14:07:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,JARDINES DE CASA BLANCA,AVENIDA,LOPEZ MATEOS Y CASA BLANCA,"25.736241, -100.243574"
18986,2021,FEBRERO,2021-02-16,MARTES,17:47:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,CALLE,VENUSTIANO CARRANZA Y ANT CAM APODACA,"25.723822, -100.254915"
18894,2021,MAYO,2021-05-05,MIÉRCOLES,19:20:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,CORREGIDORA Y JUAREZ,"25.753552, -100.296645"
18379,2021,FEBRERO,2021-02-16,MARTES,18:52:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y CASA BELLA,"25.763937, -100.294099"
21060,2021,MAYO,2021-05-05,MIÉRCOLES,16:16:00,ATROPELLO,A.M.P.,RUTINA,COLONIA,CUAUHTEMOC,CALLE,COLOBRI Y FAMOSA,"25.727858, -100.297191"
18248,2021,FEBRERO,2021-02-16,MARTES,10:30:00,CRUCERO/ ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,LAS PUENTES,AVENIDA,SANTO DOMINGO Y MONTES BERNESES,"25.752806, -100.266947"
20990,2021,MAYO,2021-05-05,MIÉRCOLES,15:00:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,FRANCISCO G SADA,AVENIDA,ANGELES Y CHURUBUSCO,"25.707827, -100.268138"
18734,2021,FEBRERO,2021-02-16,MARTES,10:36:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,SANTO DOMINGO Y ARTURO B DE LA GZA,"25.756003, -100.286029"
20499,2021,MAYO,2021-05-06,JUEVES,11:40:00,CRUCERO,FINIQUITADO,911,COLONIA,LAS PUENTES,CALLE,PICO DE FUEGO Y CORDILLERA CANTABRICA,"25.739714, -100.267633"
18258,2021,FEBRERO,2021-02-16,MARTES,08:20:00,CRUCERO,PERITAJES,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO GZA Y MIGUEL ALEMAN,"25.72448, -100.214115"
21044,2021,MAYO,2021-05-06,JUEVES,17:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245, -100.316883"
18422,2021,FEBRERO,2021-02-16,MARTES,07:45:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GZA Y ARBOLES,"25.720888, -100.232264"
20472,2021,MAYO,2021-05-06,JUEVES,10:06:00,CRUCERO,FINIQUITADO,911,COLONIA,RIVERAS DE SAN NICOLAS,AVENIDA,CRISTINA LARRALDE Y REP MEXICANA,"25.747214, -100.282284"
18257,2021,FEBRERO,2021-02-16,MARTES,06:23:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y REP MEX,"25.721794, -100.292232"
20823,2021,MAYO,2021-05-06,JUEVES,13:06:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y ALMAZAN,"25.737044, -100.314276"
18966,2021,FEBRERO,2021-02-16,MARTES,07:09:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y AV SAN NICOLAS,"25.722816, -100.293582"
20573,2021,MAYO,2021-05-07,VIERNES,12:35:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LOS LAURELES,AVENIDA,ROMULO GZA Y LOS LAURELES,"25.720214, -100.233143"
18443,2021,FEBRERO,2021-02-16,MARTES,16:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MARGARITA SALAZAR,AVENIDA,LOPEZ MATEOS Y FUNDIDORES,"25.733371, -100.247867"
18892,2021,MAYO,2021-05-07,VIERNES,19:05:00,ALCANCE/PROYECCION,FINIQUITADO,RUTINA,COLONIA,LA NOGALERA,AVENIDA,REPUBLICA MEXICANA Y SENDERO,"25.76976, -100.272451"
18359,2021,FEBRERO,2021-02-16,MARTES,12:32:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LOMAS DEL ROBLE,CALLE,JOAQUIN PARDAVE Y GABRIEL RUIZ,"25.739151, -100.322902"
21105,2021,MAYO,2021-05-07,VIERNES,15:39:00,FRONTAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,REP MEX Y NOGALAR,"25.721794, -100.292232"
18659,2021,FEBRERO,2021-02-16,MARTES,20:30:00,REVERSA,FINIQUITADO,911,COLONIA,LAS NUEVAS PUENTES,AVENIDA,DIEGO DIAZ Y SIERRA DE BAZA,"25.746171, -100.259871"
20599,2021,MAYO,2021-05-07,VIERNES,16:43:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,NUEVO PERIFERICO,CALLE,LUIS M FARIAS Y JUAREZ,"25.752979, -100.30029"
18687,2021,FEBRERO,2021-02-16,MARTES,18:25:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,CONDUCTORES Y LOPEZ MATEOS,"25.72906, -100.25377"
20894,2021,MAYO,2021-05-07,VIERNES,07:45:00,ALCANCE,FINIQUITADO,911,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,LOPEZ MATEOS Y NOGALAR,"25.711209, -100.277666"
19083,2021,FEBRERO,2021-02-17,MIÉRCOLES,17:00:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,UNIVERSIDAD Y FRANCISCO Y MADERO,"25.746966, -100.299991"
20963,2021,MAYO,2021-05-07,VIERNES,19:53:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS Y FUNDIDORES,"25.733371, -100.247867"
18735,2021,FEBRERO,2021-02-17,MIÉRCOLES,09:49:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y CRISTINA LARRALDE,"25.73409, -100.304572"
20824,2021,MAYO,2021-05-07,VIERNES,08:05:00,ALCANCE/PROYECCION,FINIQUITADO,RUTINA,COLONIA,RINCON DE ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y TORRES DE FALCON,"25.749079, -100.310132"
18569,2021,FEBRERO,2021-02-17,MIÉRCOLES,17:08:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y MATAMOROS,"25.766597, -100.298297"
21701,2021,MAYO,2021-05-08,SÁBADO,08:49:00,LATERAL /ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y CASA BELLA,"25.763937, -100.294099"
18317,2021,FEBRERO,2021-02-17,MIÉRCOLES,11:32:00,LATERAL CON HUIDA,INVESTIGACIONES,911,COLONIA,PARQUE STIVA,CALLE,PARQUE STIVA Y BARRAGAN,"25.744776, -100.311349"
21382,2021,MAYO,2021-05-08,SÁBADO,18:04:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,AVENIDA,UNIVERSIDAD Y FRAY BARTOLOME DE LAS CASAS,"25.746297, -100.300455"
18445,2021,FEBRERO,2021-02-17,MIÉRCOLES,16:20:00,DIVERSO,PERITAJES,RUTINA,COLONIA,COSTAS DEL SOL,CALLE,LUCENA Y CALLE UNO,"25.727489, -100.248357"
20964,2021,MAYO,2021-05-08,SÁBADO,14:25:00,ALCANCE,FINIQUITADO,911,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,LOS PINOS Y LAS FLORES,"25.728331, -100.238043"
19328,2021,FEBRERO,2021-02-17,MIÉRCOLES,09:57:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,GUSTAVO DIAZ ORDAZ,AVENIDA,LOPEZ MATEOS Y DIAZ ORDAZ,"25.714986, -100.272138"
19724,2021,MAYO,2021-05-08,SÁBADO,13:00:00,ATROPELLO/17,A.M.P.,911,COLONIA,LA FE,AVENIDA,ROMULO G Y MIGUEL ALEMAN,"25.72448, -100.214115"
18661,2021,FEBRERO,2021-02-17,MIÉRCOLES,15:11:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,DIEGO DIAZ Y CERRADA  NOGALAR,"25.715636, -100.283725"
20500,2021,MAYO,2021-05-08,SÁBADO,12:49:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y REP MEXICANA,"25.721794, -100.292232"
19058,2021,FEBRERO,2021-02-17,MIÉRCOLES,16:28:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y ANTONIO BELAN,"25.745633, -100.260334"
20965,2021,MAYO,2021-05-08,SÁBADO,16:39:00,ALCANCE,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,LAS TORRES Y ROMULO GARZA,"25.723968, -100.222783"
18221,2021,FEBRERO,2021-02-17,MIÉRCOLES,03:40:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,NUEVO PERIFERICO,CALLE,CALLE CUARTA # 411 Y PEDRO  G. ZORRILLA,"25.752654, -100.302906"
21265,2021,MAYO,2021-05-09,DOMINGO,1900-01-01 00:15:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y SENDERO,"25.767392, -100.292059"
19180,2021,FEBRERO,2021-02-17,MIÉRCOLES,22:30:00,ESTRELLAMIENTO,FINIQUITADO,911,COLONIA,VALLE DEL NOGALAR,CALLE,AUSTRALIA Y BAGDAD,"25.712464, -100.28095"
21569,2021,MAYO,2021-05-09,DOMINGO,18:30:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CHAPULTEPEC,CALLE,TORREON Y VILLALDAMA,"25.740843, -100.297203"
19020,2021,FEBRERO,2021-02-18,JUEVES,18:45:00,ALCANCE,FINIQUITADO,911,COLONIA,CASA BELLA,AVENIDA,SENDERO Y UNIVERSIDAD,"25.767392, -100.292059"
21213,2021,MAYO,2021-05-09,DOMINGO,01:09:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GARZA Y CHURUBUSCO,"25.70827, -100.267811"
17971,2021,FEBRERO,2021-02-18,JUEVES,15:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GZA Y LAS FLORES,"25.719409, -100.236062"
21184,2021,MAYO,2021-05-09,DOMINGO,15:19:00,ESTRELLAMIENTO,FINIQUITADO,C4,RESIDENCIAL,TORRES DE SANTO DOMINGO,CALLE,ROBERTO ESPINOZA Y FUENTE ALEGRE,"25.735271, -100.262458"
18818,2021,FEBRERO,2021-02-18,JUEVES,08:25:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,MUNICH Y NOGALAR,"25.728658, -100.301883"
20885,2021,MAYO,2021-05-09,DOMINGO,06:20:00,DOBLE ESTRELLAMIEWNT/SEMI VOLCADURA,A.M.P.,911,COLONIA,CABECERA MUNICIPAL,CALLE,ALLENDE Y ESCOBEDO,"25.753601, -100.29029"
19059,2021,FEBRERO,2021-02-18,JUEVES,19:56:00,CRUCERO,FINIQUITADO,911,RESIDENCIAL,TORRES DE SANTO DOMINGO,CALLE,ENRIQUE RECIO Y CAM AL MEZQUITAL,"25.736805, -100.254146"
17674,2021,MAYO,2021-05-09,DOMINGO,03:35:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GARZA Y LAS FLORES,"25.719409, -100.236062"
18361,2021,FEBRERO,2021-02-18,JUEVES,09:03:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,DIEGO DIAZ Y SAN DIEGO,"25.717364, -100.282725"
21064,2021,MAYO,2021-05-10,LUNES,12:16:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,UNIVERSIDAD Y ANGELES,"25.71855, -100.310224"
18722,2021,FEBRERO,2021-02-18,JUEVES,09:27:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,DIEGO DIAZ Y SAN DIEGO,"25.717364, -100.282725"
18895,2021,MAYO,2021-05-10,LUNES,13:17:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO  Y  MATAMOROS,"25.766597, -100.298297"
18318,2021,FEBRERO,2021-02-18,JUEVES,08:59:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ANGELES Y NOGALAR,"25.708266, -100.277122"
21353,2021,MAYO,2021-05-10,LUNES,19:31:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,SANTA ROSA Y LOPEZ MATEOS,"25.739607, -100.239361"
18319,2021,FEBRERO,2021-02-18,JUEVES,13:11:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,FRANCISCO G SADA,AVENIDA,ANGELES Y CHURUBUSCO,"25.707827, -100.268138"
21551,2021,MAYO,2021-05-10,LUNES,09:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y VIA MATAMOROS,"25.720007, -100.289647"
19104,2021,FEBRERO,2021-02-19,VIERNES,18:21:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,UNIVERSIDAD Y NOGALAR,"25.731258, -100.307222"
20690,2021,MAYO,2021-05-10,LUNES,19:21:00,LATERAL,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775, -100.309218"
17197,2021,FEBRERO,2021-02-19,VIERNES,11:28:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,UNIVERSIDAD Y 18 DE DICIEMBRE,"25.741788, -100.30195"
21243,2021,MAYO,2021-05-10,LUNES,12:20:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,HACIENDA DE SANTO DOMINGO,CALLE,ENCINO Y DIEGO DIAZ DE BERLANGA,"25.750133, -100.255385"
18114,2021,FEBRERO,2021-02-19,VIERNES,18:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE LAS PUENTES,AVENIDA,REP MEXICANA Y KANSAS,"25.745862, -100.283558"
20691,2021,MAYO,2021-05-11,MARTES,17:08:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y ZONA NORTE,"25.762644, -100.294324"
18637,2021,FEBRERO,2021-02-19,VIERNES,23:30:00,ESTRELLAMIENTO Y PROYECCION CON HUIDA,INVESTIGACIONES,911,COLONIA,PRADOS DE SANTO DOMINGO,CALLE,PRUDENCIA Y APOLO,"25.73396, -100.26952"
20711,2021,MAYO,2021-05-11,MARTES,10:46:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CORRAL DE PIEDRA,AVENIDA,ROMULO GARZA Y ROBERTO G SADA,"25.7124, -100.2612"
18380,2021,FEBRERO,2021-02-19,VIERNES,15:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,NUEVO PERIFERICO,CALLE,LUIS M FARIAS Y JUAN PABLO II,"25.75041, -100.300991"
20200,2021,MAYO,2021-05-11,MARTES,18:56:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,CALLE,LOPEZ DE VEGA  Y UNIVERSIDAD,"25.739417, -100.302999"
18493,2021,FEBRERO,2021-02-19,VIERNES,07:41:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,CALLE,FUNDIDORES Y LOPEZ MATEOS,"25.733371, -100.247867"
20994,2021,MAYO,2021-05-11,MARTES,13:03:00,ESTRELLAMIENTO,PERITAJES,C4,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ DE BERLANGA Y CALLE 24,"25.727071, -100.276595"
7544,2021,FEBRERO,2021-02-19,VIERNES,18:47:00,ALCANCE,FINIQUITADO,C4,COLONIA,ANAHUAC,AVENIDA,FIDE Y FRAY LUIS,"25.730775, -100.309218"
20011,2021,MAYO,2021-05-11,MARTES,18:26:00,DIVERSO,INVESTIGACIONES,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,AV. CENTRAL Y ANAHAUC,"25.740668, -100.301518"
19153,2021,FEBRERO,2021-02-19,VIERNES,13:12:00,CRUCERO,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,CALLE,COLON Y TREVIÑO,"25.751664, -100.291502"
21528,2021,MAYO,2021-05-11,MARTES,16:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,CALLE,AGUSTIN GARZA Y CONDUCTORES,"25.719621, -100.25137"
17198,2021,FEBRERO,2021-02-19,VIERNES,13:16:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,AVENIDA,BARRAGAN Y BARTOLOME,"25.742423, -100.312169"
20713,2021,MAYO,2021-05-12,MIÉRCOLES,12:55:00,CRUCERO CON PROYECCION MUTIPLE,A.M.P.,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,UNION Y JUAN MTY,"25.71614, -100.240218"
18340,2021,FEBRERO,2021-02-19,VIERNES,12:30:00,CRUCERO,FINIQUITADO,C4,COLONIA,ANAHUAC,AVENIDA,ALMAZAN Y BARRAGAN,"25.737044, -100.314276"
21387,2021,MAYO,2021-05-12,MIÉRCOLES,12:35:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,NICOLAS BRAVO,AVENIDA,SANTO DOMINGO Y SONORA,"25.753636, -100.272045"
19401,2021,FEBRERO,2021-02-20,SÁBADO,14:48:00,ALCANCE,FINIQUITADO,911,COLONIA,NUEVO MUNDO,CALLE,MARIO J MONTEMAYOR Y PUERTO VALLARTA,"25.708531, -100.246924"
21248,2021,MAYO,2021-05-12,MIÉRCOLES,12:53:00,ESTRELLAMIENTO Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y BAGDAD,"25.713184, -100.280372"
18321,2021,FEBRERO,2021-02-20,SÁBADO,12:12:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,SALVADOR ALLENDE,AVENIDA,LOPEZ MATEOS Y  JUAN PABLO II,"25.716548, -100.269642"
20712,2021,MAYO,2021-05-12,MIÉRCOLES,09:40:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448, -100.214115"
19402,2021,FEBRERO,2021-02-20,SÁBADO,19:45:00,DIVERSO,INVESTIGACIONES,RUTINA,COLONIA,VALLE DEL NOGALAR,AVENIDA,LOPEZ MATEOS DE  SUR  AL NTE Y NOGALAR,"25.711209, -100.277666"
21066,2021,MAYO,2021-05-12,MIÉRCOLES,10:50:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,CUAUHTEMOC,CALLE,GOLONDRINAS Y AV SAN NICOLAS,"25.728637, -100.292119"
19501,2021,FEBRERO,2021-02-20,SÁBADO,13:45:00,REVERSA,FINIQUITADO,911,COLONIA,CONST DE QUERETARO,CALLE,ISMAEL PINTADO Y ANT CAMINO A APODACA,"25.724965, -100.253486"
20070,2021,MAYO,2021-05-12,MIÉRCOLES,18:18:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,CALLE,FRAY LUIS DE LEON Y PALACIO DE JUSTICIA,"25.734678, -100.310637"
18260,2021,FEBRERO,2021-02-20,SÁBADO,09:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PASEO DE LAS PUENTES,AVENIDA,CORDILLERA DE LOS ANDES Y REP MEX,"25.741619, -100.28532"
20692,2021,MAYO,2021-05-12,MIÉRCOLES,16:25:00,LATERAL,PERITAJES,RUTINA,COLONIA,VILLA UNIVERSIDAD,CALLE,FRAY  EUSEBIO QUINO Y  MANUEL L. BARRAGAN,"25.744064, -100.311574"
19061,2021,FEBRERO,2021-02-20,SÁBADO,14:48:00,ALCANCE,FINIQUITADO,911,COLONIA,GUSTAVO DIAZ ORDAZ,CALLE,20 DE NOVIEMBRE Y JUAN PABLO II,"25.718366, -100.271571"
21802,2021,MAYO,2021-05-12,MIÉRCOLES,17:52:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,HACIENDA DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ DE BERLANGA Y ENCINO,"25.750133, -100.255385"
18320,2021,FEBRERO,2021-02-20,SÁBADO,10:31:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,GUSTAVO DIAZ ORDAZ,CALLE,18 DE ENERO Y JUVENTUD,"25.715805, -100.27323"
21268,2021,MAYO,2021-05-12,MIÉRCOLES,17:48:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VILLA LAS PUENTES,AVENIDA,CRISTINA LARRALDE Y  JUAN PABLO II,"25.743226, -100.292924"
19307,2021,FEBRERO,2021-02-21,DOMINGO,16:33:00,ALCANCE,FINIQUITADO,C4,COLONIA,CABECERA MUNICIPAL,CALLE,JUAREZ Y  HIDALGO,"25.755351, -100.289925"
20012,2021,MAYO,2021-05-12,MIÉRCOLES,17:40:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B. DE LA GARZA Y  COLON,"25.753185, -100.285324"
17545,2021,FEBRERO,2021-02-22,LUNES,08:20:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PERIFERICO NORTE,AVENIDA,UNIVERSIDAD Y JUAREZ,"25.753277, -100.297828"
20967,2021,MAYO,2021-05-13,JUEVES,08:05:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,TALAVERNA C.R.O.C.,CALLE,TRABAJADORES CETEMISTAS Y LAS TORRES,"25.715358, -100.219435"
18223,2021,FEBRERO,2021-02-22,LUNES,14:55:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MIRAFLORES,AVENIDA,STO DOM Y  REP MEX,"25.752597, -100.27773"
21901,2021,MAYO,2021-05-13,JUEVES,09:44:00,LATERAL/ PROYECCION Y DOBLE ESTRELLAMIENTO,PERITAJES,911,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GARZA Y CONDUCTORES,"25.716064, -100.250321"
19453,2021,FEBRERO,2021-02-22,LUNES,22:12:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CORRAL DE PIEDRA,AVENIDA,ROMULO GZA Y ROBERTO G SADA,"25.7124, -100.2612"
21311,2021,MAYO,2021-05-13,JUEVES,19:11:00,LATERAL,PERITAJES,911,COLONIA,POTRERO ANAHUAC,CALLE,PARQUE DE LOS EUCALIPTOS Y DE LA JUVENTUD,"25.736363, -100.297536"
19357,2021,FEBRERO,2021-02-22,LUNES,18:35:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,DEL LAGO,AVENIDA,ROMULO GARZA Y MIGUEL ALEMAN,"25.72448, -100.214115"
21431,2021,MAYO,2021-05-13,JUEVES,14:55:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y MOZAMBIQUE,"25.711396, -100.278009"
18692,2021,FEBRERO,2021-02-22,LUNES,07:44:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO G Y OSCAR ARIZPE,"25.713525, -100.257193"
19567,2021,MAYO,2021-05-13,JUEVES,19:58:00,LATERAL,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y SANTA ROSA,"25.739607, -100.239361"
18911,2021,FEBRERO,2021-02-22,LUNES,14:35:00,CRUCERO,FINIQUITADO,911,COLONIA,LAS PUENTES,CALLE,NOPAL Y SIERRA DE BAZA,"25.746844, -100.264701"
21190,2021,MAYO,2021-05-13,JUEVES,07:18:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775, -100.309218"
17669,2021,FEBRERO,2021-02-22,LUNES,08:40:00,LATERAL/PROYECCION,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448, -100.214115"
21191,2021,MAYO,2021-05-13,JUEVES,08:34:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,FIDEL VZ Y GUSTAVO A BAKER,"25.730964, -100.308959"
19356,2021,FEBRERO,2021-02-22,LUNES,16:19:00,CRUCERO,PERITAJES,911,INFONAVIT,INFONAVIT LOS ANGELES,CALLE,MANZANO Y HUINALA,"25.728115, -100.222402"
21432,2021,MAYO,2021-05-13,JUEVES,19:12:00,ALCANCE,FINIQUITADO,911,COLONIA,PARQUE LA TALAVERNA,AVENIDA,CALZ UNION Y BASALTO,"25.716247, -100.229107"
19085,2021,FEBRERO,2021-02-22,LUNES,10:47:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,JUAREZ Y RAYON,"25.753782, -100.295799"
18898,2021,MAYO,2021-05-13,JUEVES,09:45:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,BARRAGAN Y FIDEL VZZ,"25.729245, -100.316883"
19379,2021,FEBRERO,2021-02-22,LUNES,12:56:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,JUAN PABLO II Y JUAREZ,"25.711592, -100.265395"
18899,2021,MAYO,2021-05-13,JUEVES,09:54:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,BARRAGAN Y FIDEL VZZ,"25.729245, -100.316883"
19031,2021,FEBRERO,2021-02-22,LUNES,09:50:00,ALCANCE CON HUIDA,INVESTIGACIONES,911,COLONIA,FUTURO NOGALAR,CALLE,ZANZIBAR Y OJO DE AGUA,"25.713535, -100.281762"
21926,2021,MAYO,2021-05-14,VIERNES,07:43:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y CASA BELLA,"25.763937, -100.294099"
