 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
61,,Octubre,2022-10-08,Sabado,20:25:00,,No guardó distancia,,,,,,"25.68733312780936, -100.49586516700471",
62,,Octubre,2022-10-08,Sabado,19:00:00,,No respetó señalamientos,,,,,,"25.671638610951984, -100.43782614851605",
63,,Octubre,2022-10-08,Sabado,20:45:00,,No respetó señalamientos,,,,,,"25.673746453606903, -100.46511960665362",
64,,Octubre,2022-10-09,Domingo,01:50:00,,No respetó semáforo,,,,,,"25.68533617483996, -100.42877360375927",
67,,Octubre,2022-10-09,Domingo,23:10:00,,Exceso de velocidad,,,,,,"25.667751049904016, -100.45803430890098",
69,,Octubre,2022-10-10,Lunes,07:57:00,,No guardó distancia,,,,,,"25.694030925845258, -100.51479310183407",
71,,Octubre,2022-10-10,Lunes,13:20:00,,Exceso de velocidad,,,,,,"25.685400021504808, -100.46721020519145",
77,,Octubre,2022-10-11,Martes,07:34:00,,Exceso de velocidad,,,,,,"25.707828570755566, -100.50868178364753",
80,,Octubre,2022-10-11,Martes,12:30:00,,Distracción,,,,,,"25.684454179288487, -100.48813258464112",
83,,Octubre,2022-10-11,Martes,16:20:00,,Exceso de velocidad,,,,,,"25.674347702067923, -100.45763272764867",
85,,Octubre,2022-10-11,Martes,21:50:00,,Exceso de velocidad,,,,,,"25.693501704206568, -100.44132100388923",
90,,Octubre,2022-10-12,Miercoles,08:07:00,,Invasión de carril,,,,,,"25.68611463631908, -100.49059813526327",
92,,Octubre,2022-10-12,Miercoles,11:30:00,,Invasión de carril,,,,,,"25.67727546473659, -100.43784000917883",
97,,Octubre,2022-10-12,Miercoles,15:18:00,,Exceso de velocidad,,,,,,"25.683029950769825, -100.4224307317426",
100,,Octubre,2022-10-12,Miercoles,22:15:00,,Exceso de velocidad,,,,,,"25.693398211598392, -100.4561628860318",
102,,Octubre,2022-10-12,Miercoles,21:30:00,,No respetó señalamientos,,,,,,"25.685882955196583, -100.49023028792891",
104,,Octubre,2022-10-13,Jueves,08:28:00,,No guardó distancia,,,,,,"25.673967765698485, -100.4315255511304",
105,,Octubre,2022-10-13,Jueves,13:58:00,,No guardó distancia,,,,,,"25.685369351749568, -100.46986938775123",
106,,Octubre,2022-10-13,Jueves,14:10:00,,No guardó distancia,,,,,,"25.685353091006156, -100.46988517597073",
114,,Octubre,2022-10-14,Viernes,13:00:00,,Exceso de velocidad,,,,,,"25.704527733062424, -100.51329220784169",
119,,Octubre,2022-10-14,Viernes,23:10:00,,Distracción,,,,,,"25.693827469523555, -100.46788510581929",
120,,Octubre,2022-10-14,Viernes,18:10:00,,Invasión de carril,,,,,,"25.685196449737624, -100.48185389436681",
121,,Octubre,2022-10-15,Sabado,10:45:00,,Invasión de carril,,,,,,"25.707858810588107, -100.47981254065414",
132,,Octubre,2022-10-16,Domingo,01:25:00,,No guardó distancia,,,,,,"25.685269454782425, -100.47492045923774",
137,,Octubre,2022-10-17,Lunes,09:13:00,,Invasión de carril,,,,,,"25.687347484328683, -100.49587911782527",
141,,Octubre,2022-10-17,Lunes,19:50:00,,No guardó distancia,,,,,,"25.695952474673692, -100.46672887593039",
153,,Octubre,2022-10-18,Martes,18:50:00,,Exceso de velocidad,,,,,,"25.704420640734245, -100.46234976631958",
155,,Octubre,2022-10-18,Martes,20:05:00,,Exceso de velocidad,,,,,,"25.68178337127081, -100.42092495838718",
156,,Octubre,2022-10-19,Miercoles,07:40:00,,Invasión de carril,,,,,,"25.69944460049625, -100.50256712816102",
157,,Octubre,2022-10-19,Miercoles,12:10:00,,Exceso de velocidad,,,,,,"25.661911340098502, -100.43705989436793",
162,,Octubre,2022-10-19,Miercoles,19:25:00,,No respetó señalamientos,,,,,,"25.674354047031166, -100.457626910058",
165,,Octubre,2022-10-20,Jueves,00:20:00,,No respetó semáforo,,,,,,"25.677297940170035, -100.44633695742988",
167,,Octubre,2022-10-20,Jueves,08:45:00,,Exceso de velocidad,,,,,,"25.68153954281472, -100.41997564188341",
168,,Octubre,2022-10-20,Jueves,08:45:00,,No guardó distancia,,,,,,"25.693369582476855, -100.44710040620777",
170,,Octubre,2022-10-20,Jueves,12:50:00,,Invasión de carril,,,,,,"25.685411013368764, -100.46667627664472",
175,,Octubre,2022-10-21,Viernes,08:30:00,,Invasión de carril,,,,,,"25.675660935505295, -100.4286307377513",
178,,Octubre,2022-10-21,Viernes,07:30:00,,Distracción,,,,,,"25.67481989977243, -100.4698878915705",
179,,Octubre,2022-10-21,Viernes,13:10:00,,Exceso de velocidad,,,,,,"25.677297940170035, -100.44633695742988",
181,,Octubre,2022-10-21,Viernes,13:34:00,,No guardó distancia,,,,,,"25.677250278758695, -100.47774821622546",
184,,Octubre,2022-10-21,Viernes,22:40:00,,Exceso de velocidad,,,,,,"25.687172791426523, -100.42568315934369",
189,,Octubre,2022-10-22,Sabado,13:20:00,,No guardó distancia,,,,,,"25.674372042507546, -100.4524594957683",
190,,Octubre,2022-10-22,Sabado,13:59:00,,Exceso de velocidad,,,,,,"25.702993818645343, -100.50711870189488",
191,,Octubre,2022-10-22,Sabado,15:28:00,,Invasión de carril,,,,,,"25.690883778945285, -100.44173928633795",
194,,Octubre,2022-10-23,Domingo,21:45:00,,No guardó distancia,,,,,,"25.69659280589214, -100.46717983706246",
195,,Octubre,2022-10-23,Domingo,06:55:00,,Exceso de velocidad,,,,,,"25.68530280549176, -100.4849008837829",
196,,Octubre,2022-10-23,Domingo,13:00:00,,No respetó semáforo,,,,,,"25.679310852291636, -100.4637392597095",
201,,Octubre,2022-10-24,Lunes,09:00:00,,No guardó distancia,,,,,,"25.71614546297037, -100.51965863783366",
213,,Octubre,2022-10-25,Martes,15:25:00,,Distracción,,,,,,"25.696761114630878, -100.44121097590407",
216,,Octubre,2022-10-25,Martes,19:57:00,,Distracción,,,,,,"25.686817515469002, -100.4219614415738",
218,,Octubre,2022-10-25,Martes,17:10:00,,Invasión de carril,,,,,,"25.67434082119738, -100.45401525939289",
220,,Octubre,2022-10-26,Miercoles,11:03:00,,Invasión de carril,,,,,,"25.65952233167257, -100.42388073295346",
225,,Octubre,2022-10-26,Miercoles,14:12:00,,Exceso de velocidad,,,,,,"25.683570391655515, -100.44255503871635",
226,,Octubre,2022-10-27,Jueves,05:13:00,,Exceso de velocidad,,,,,,"25.69313156436278, -100.44637314440025",
230,,Octubre,2022-10-27,Jueves,15:50:00,,Invasión de carril,,,,,,"25.694879, -100.514942",
231,,Octubre,2022-10-27,Jueves,20:05:00,,Distracción,,,,,,"25.68540459792413, -100.46722181517278",
237,,Octubre,2022-10-28,Viernes,07:55:00,,No respetó señalamientos,,,,,,"25.66807, -100.441801",
240,,Octubre,2022-10-28,Sabado,22:25:00,,Distracción,,,,,,"25.685003790856058, -100.43692997141201",
242,,Octubre,2022-10-29,Sabado,03:06:00,,No guardó distancia,,,,,,"25.675034948566857, -100.45767457141665",
247,,Octubre,2022-10-29,Sabado,08:50:00,,Exceso de velocidad,,,,,,"25.67271027872586, -100.46252478676097",
254,,Octubre,2022-10-29,Sabado,22:15:00,,No guardó distancia,,,,,,"25.698271, -100.467975",
257,,Octubre,2022-10-30,Domingo,14:25:00,,Distracción,,,,,,"25.663253793049318, -100.46037888676547",
260,,Octubre,2022-10-30,Domingo,15:48:00,,No respetó semáforo,,,,,,"25.69829, -100.467956",
261,,Octubre,2022-10-30,Domingo,16:20:00,,No respetó semáforo,,,,,,"25.685149, -100.481706",
262,,Octubre,2022-10-31,Lunes,08:05:00,,No guardó distancia,,,,,,"25.68391069867071, -100.44559272538295",
268,,Octubre,2022-10-31,Lunes,19:10:00,,Exceso de velocidad,,,,,,"25.689102161553595, -100.46968622538053",
269,,Octubre,2022-10-31,Lunes,21:50:00,,Distracción,,,,,,"25.677659, -100.446033",
275,,Noviembre,2022-11-01,Martes,08:30:00,,No respetó semáforo,,,,,,"25.677249238406713, -100.44635682033243",
281,,Noviembre,2022-11-01,Martes,20:14:00,,Invasión de carril,,,,,,"25.727414401313567, -100.52205466901651",
282,,Noviembre,2022-11-01,Martes,20:10:00,,No guardó distancia,,,,,,"25.674345116681636, -100.45763103999289",
286,,Noviembre,2022-11-02,Miercoles,14:50:00,,No respetó señalamientos,,,,,,"25.671628770487672, -100.45526784436572",
287,,Noviembre,2022-11-02,Miercoles,18:53:00,,Distracción,,,,,,"25.68489646734015, -100.44331643622685",
289,,Noviembre,2022-11-03,Jueves,08:45:00,,Invasión de carril,,,,,,"25.708849693137783, -100.48154111390308",
302,,Noviembre,2022-11-04,Viernes,23:00:00,,Exceso de velocidad,,,,,,"25.68795088697415, -100.4442056097978",
303,,Noviembre,2022-11-04,Viernes,22:35:00,,Distracción,,,,,,"25.675524223322103, -100.44349132537982",
304,,Noviembre,2022-11-05,Sabado,13:05:00,,No respetó señalamientos,,,,,,"25.69021916646787, -100.45403203211038",
308,,Noviembre,2022-11-05,Sabado,18:40:00,,No guardó distancia,,,,,,"25.680364460928296, -100.49229438705731",
309,,Noviembre,2022-11-05,Sabado,20:00:00,,No guardó distancia,,,,,,"25.674295739750217, -100.4359849410832",
310,,Noviembre,2022-11-05,Sabado,22:30:00,,Distracción,,,,,,"25.674622605035122, -100.43589793765365",
311,,Noviembre,2022-11-05,Sabado,00:20:00,,Distracción,,,,,,"25.678489538924975, -100.42772867452543",
316,,Noviembre,2022-11-06,Domingo,19:19:00,,Invasión de carril,,,,,,"25.69229918854052, -100.45680679744396",
319,,Noviembre,2022-11-07,Lunes,08:07:00,,Exceso de velocidad,,,,,,"25.679232267888118, -100.48499444213873",
322,,Noviembre,2022-11-07,Lunes,17:30:00,,No guardó distancia,,,,,,"25.740819663298428, -100.51251291236764",
324,,Noviembre,2022-11-08,Martes,06:30:00,,Exceso de velocidad,,,,,,"25.662580348204663, -100.45870300420384",
331,,Noviembre,2022-11-08,Martes,12:10:00,,Distracción,,,,,,"25.71496807312999, -100.48971364747132",
335,,Noviembre,2022-11-08,Martes,20:00:00,,No guardó distancia,,,,,,"25.674576906030016, -100.4287199491784",
338,,Noviembre,2022-11-09,Miercoles,07:25:00,,Distracción,,,,,,"25.685264676998496, -100.48492255299955",
340,,Noviembre,2022-11-09,Miercoles,13:55:00,,Distracción,,,,,,"25.671936279744216, -100.42617711464425",
342,,Noviembre,2022-11-09,Miercoles,15:30:00,,Invasión de carril,,,,,,"25.687326773111437, -100.49586212420502",
345,,Noviembre,2022-11-09,Miercoles,22:00:00,,No guardó distancia,,,,,,"25.674609459994095, -100.42869458987546",
349,,Noviembre,2022-11-10,Jueves,10:15:00,,Distracción,,,,,,"25.665638297581, -100.43454475433744",
350,,Noviembre,2022-11-10,Jueves,17:20:00,,Exceso de velocidad,,,,,,"25.668833140294264, -100.4481006790972",
351,,Noviembre,2022-11-10,Jueves,20:10:00,,Distracción,,,,,,"25.663730953407697, -100.43315443829209",
353,,Noviembre,2022-11-10,Jueves,20:46:00,,Invasión de carril,,,,,,"25.685382047366918, -100.46665334301785",
355,,Noviembre,2022-11-11,Viernes,08:30:00,,No guardó distancia,,,,,,"25.68621224755635, -100.44449273869473",
357,,Noviembre,2022-11-11,Viernes,09:00:00,,No guardó distancia,,,,,,"25.674214620930865, -100.4523562025161",
358,,Noviembre,2022-11-11,Viernes,14:15:00,,Invasión de carril,,,,,,"25.711674342696963, -100.51860202299638",
359,,Noviembre,2022-11-11,Viernes,08:33:00,,No guardó distancia,,,,,,"25.67480967317691, -100.46987963864242",
360,,Noviembre,2022-11-11,Viernes,13:55:00,,No respetó señalamientos,,,,,,"25.67728528764281, -100.44632467071317",
368,,Noviembre,2022-11-12,Sabado,07:55:00,,Distracción,,,,,,"25.670641236446578, -100.46206027296138",
369,,Noviembre,2022-11-12,Sabado,09:40:00,,Distracción,,,,,,"25.67497410621366, -100.44293170335067",
370,,Noviembre,2022-11-12,Sabado,10:35:00,,No respetó semáforo,,,,,,"25.665347001978716, -100.42125341880502",
372,,Noviembre,2022-11-12,Sabado,13:28:00,,Distracción,,,,,,"25.672066755541053, -100.46051121161113",
375,,Noviembre,2022-11-12,Sabado,22:15:00,,Distracción,,,,,,"25.686134520696584, -100.49065527979903",
379,,Noviembre,2022-11-13,Domingo,04:30:00,,No guardó distancia,,,,,,"25.689088024324995, -100.45236030345977",
384,,Noviembre,2022-11-13,Domingo,16:24:00,,Distracción,,,,,,"25.705515042517, -100.50173421734513",
386,,Noviembre,2022-11-13,Domingo,20:30:00,,Invasión de carril,,,,,,"25.690541411302316, -100.43864731079438",
391,,Noviembre,2022-11-14,Lunes,08:45:00,,Invasión de carril,,,,,,"25.67459052825676, -100.42872637277944",
393,,Noviembre,2022-11-14,Lunes,09:09:00,,Distracción,,,,,,"25.68528224624338, -100.48486059009582",
396,,Noviembre,2022-11-14,Lunes,14:40:00,,Invasión de carril,,,,,,"25.685147761008878, -100.48167155462585",
397,,Noviembre,2022-11-14,Lunes,19:43:00,,Invasión de carril,,,,,,"25.6745957976777, -100.42875493875053",
400,,Noviembre,2022-11-15,Martes,08:17:00,,Distracción,,,,,,"25.674323762593097, -100.42805623697657",
401,,Noviembre,2022-11-15,Martes,08:10:00,,Distracción,,,,,,"25.659506375911224, -100.42388987664341",
405,,Noviembre,2022-11-15,Martes,17:00:00,,Invasión de carril,,,,,,"25.688483506480907, -100.49760175563887",
407,,Noviembre,2022-11-15,Martes,18:35:00,,Invasión de carril,,,,,,"25.688483506480907, -100.49760175563887",
414,,Noviembre,2022-11-16,Miercoles,10:55:00,,Distracción,,,,,,"25.70239279131406, -100.49376898253757",
416,,Noviembre,2022-11-16,Miercoles,18:30:00,,Exceso de velocidad,,,,,,"25.685452440475157, -100.46724684486878",
417,,Noviembre,2022-11-16,Miercoles,18:30:00,,Distracción,,,,,,"25.66756313823733, -100.43421604374677",
428,,Noviembre,2022-11-17,Jueves,21:36:00,,No respetó señalamientos,,,,,,"25.691270944615336, -100.44256844907277",
429,,Noviembre,2022-11-17,Jueves,18:50:00,,Distracción,,,,,,"25.69381898471638, -100.51449138734336",
432,,Noviembre,2022-11-18,Viernes,12:55:00,,No guardó distancia,,,,,,"25.675530202096738, -100.43341941004373",
437,,Noviembre,2022-11-18,Viernes,18:45:00,,No guardó distancia,,,,,,"25.683351, -100.455854",
440,,Noviembre,2022-11-19,Sabado,23:50:00,,No respetó señalamientos,,,,,,"25.662860549376465, -100.43508214474238",
441,,Noviembre,2022-11-19,Sabado,11:05:00,,Invasión de carril,,,,,,"25.674622605035122, -100.43589793765365",
445,,Noviembre,2022-11-19,Sabado,19:15:00,,Distracción,,,,,,"25.685804096282393, -100.42386844527736",
447,,Noviembre,2022-11-20,Domingo,1899-12-30 00:00:00,,Exceso de velocidad,,,,,,"25.6617650956983, -100.45149854370484",
452,,Noviembre,2022-11-20,Domingo,18:45:00,,No respetó señalamientos,,,,,,"25.69565904380704, -100.46547682492726",
456,,Noviembre,2022-11-21,Lunes,03:00:00,,Exceso de velocidad,,,,,,"25.673978531990375, -100.43152789075292",
457,,Noviembre,2022-11-21,Lunes,10:30:00,,Distracción,,,,,,"25.68124592629759, -100.46773234302044",
464,,Noviembre,2022-11-22,Martes,08:05:00,,Distracción,,,,,,"25.69199706273467, -100.44398561417195",
467,,Noviembre,2022-11-22,Martes,16:50:00,,No guardó distancia,,,,,,"25.675693, -100.436922",
469,,Noviembre,2022-11-22,Martes,19:00:00,,Invasión de carril,,,,,,"25.677744, -100.446049",
477,,Noviembre,2022-11-23,Miercoles,16:32:00,,No guardó distancia,,,,,,"25.65431301386443, -100.44961122121373",
482,,Noviembre,2022-11-23,Miercoles,19:05:00,,Invasión de carril,,,,,,"25.703467122556948, -100.51682869411881",
483,,Noviembre,2022-11-23,Miercoles,01:00:00,,Invasión de carril,,,,,,"25.674622605035122, -100.43589793765365",
484,,Noviembre,2022-11-24,Jueves,07:40:00,,No guardó distancia,,,,,,"25.685073, -100.488908",
485,,Noviembre,2022-11-24,Jueves,09:00:00,,Distracción,,,,,,"25.691288966804564, -100.50477181146222",
487,,Noviembre,2022-11-24,Jueves,15:30:00,,Invasión de carril,,,,,,"25.71578584207837, -100.51510890209282",
488,,Noviembre,2022-11-24,Jueves,17:21:00,,Invasión de carril,,,,,,"25.695458038736877, -100.45339909287502",
489,,Noviembre,2022-11-24,Jueves,19:40:00,,Distracción,,,,,,"25.68855179525615, -100.45155425928985",
490,,Noviembre,2022-11-24,Jueves,21:07:00,,No respetó señalamientos,,,,,,"25.674162, -100.454034",
491,,Noviembre,2022-11-25,Viernes,08:15:00,,Invasión de carril,,,,,,"25.70109464576034, -100.47068084693844",
496,,Noviembre,2022-11-25,Viernes,12:13:00,,No guardó distancia,,,,,,"25.700477, -100.507584",
499,,Noviembre,2022-11-25,Viernes,21:11:00,,Invasión de carril,,,,,,"25.678561142804607, -100.44589622072358",
503,,Noviembre,2022-11-26,Sabado,08:00:00,,Distracción,,,,,,"25.69235, -100.50723",
507,,Noviembre,2022-11-26,Sabado,12:41:00,,No guardó distancia,,,,,,"25.674479, -100.435882",
510,,Noviembre,2022-11-26,Sabado,14:48:00,,Invasión de carril,,,,,,"25.674988, -100.442874",
512,,Noviembre,2022-11-26,Sabado,20:40:00,,Distracción,,,,,,"25.705174, -100.506632",
515,,Noviembre,2022-11-28,Lunes,03:45:00,,Distracción,,,,,,"25.685328, -100.472887",
521,,Noviembre,2022-11-28,Lunes,17:25:00,,Exceso de velocidad,,,,,,"25.673959, -100.431646",
527,,Noviembre,2022-11-29,Martes,09:45:00,,Invasión de carril,,,,,,"25.674389, -100.440679",
528,,Noviembre,2022-11-29,Martes,10:40:00,,Invasión de carril,,,,,,"25.674797, -100.469901",
529,,Noviembre,2022-11-29,Martes,11:52:00,,Invasión de carril,,,,,,"25.685099, -100.484887",
537,,Diciembre,2022-12-01,Jueves,08:10:00,,No guardó distancia,,,,,,"25.695469, -100.478299",
538,,Diciembre,2022-12-01,Jueves,08:08:00,,Invasión de carril,,,,,,"25.699104, -100.500762",
539,,Diciembre,2022-12-01,Jueves,06:48:00,,Invasión de carril,,,,,,"25.685394, -100.487384",
542,,Diciembre,2022-12-01,Jueves,09:30:00,,Distracción,,,,,,"25.668293, -100.432545",
544,,Diciembre,2022-12-01,Jueves,12:09:00,,Distracción,,,,,,"25.671688, -100.464819",
546,,Diciembre,2022-12-01,Jueves,20:20:00,,Exceso de velocidad,,,,,,"25.693717, -100.502487",
548,,Diciembre,2022-12-02,Viernes,00:30:00,,Distracción,,,,,,"25.674556, -100.422716",
561,,Diciembre,2022-12-03,Sabado,16:10:00,,Invasión de carril,,,,,,"25.674326, -100.443426",
563,,Diciembre,2022-12-03,Sabado,21:05:00,,Distracción,,,,,,"25.698108, -100.467335",
565,,Diciembre,2022-12-03,Sabado,22:25:00,,Exceso de velocidad,,,,,,"25.679114, -100.4391",
566,,Diciembre,2022-12-04,Domingo,01:40:00,,Distracción,,,,,,"25.687345, -100.470192",
567,,Diciembre,2022-12-03,Domingo,15:25:00,,Exceso de velocidad,,,,,,"25.702961, -100.473553",
572,,Diciembre,2022-12-04,Domingo,23:19:00,,Invasión de carril,,,,,,"25.674273, -100.460811",
573,,Diciembre,2022-12-04,Domingo,23:30:00,,Invasión de carril,,,,,,"25.703329, -100.461641",
574,,Diciembre,2022-12-05,Lunes,12:30:00,,Invasión de carril,,,,,,"25.690417, -100.46944",
579,,Diciembre,2022-12-05,Lunes,17:20:00,,Invasión de carril,,,,,,"25.673854, -100.463928",
581,,Diciembre,2022-12-05,Lunes,19:20:00,,Distracción,,,,,,"25.685904, -100.474735",
583,,Diciembre,2022-12-05,Lunes,18:53:00,,No respetó semáforo,,,,,,"25.674412, -100.443245",
584,,Diciembre,2022-12-06,Martes,13:20:00,,No respetó semáforo,,,,,,"25.678721, -100.434216",
588,,Diciembre,2022-12-07,Miercoles,07:30:00,,No guardó distancia,,,,,,"25.698956, -100.468652",
591,,Diciembre,2022-12-07,Miercoles,16:25:00,,No guardó distancia,,,,,,"25.674097, -100.467396",
592,,Diciembre,2022-12-07,Miercoles,19:15:00,,No respetó semáforo,,,,,,"25.658341, -100.442641",
608,,Diciembre,2022-12-09,Viernes,16:14:00,,No respetó semáforo,,,,,,"25.672781019448564, -100.47450207079727",
610,,Diciembre,2022-12-09,Viernes,12:46:00,,No guardó distancia,,,,,,"25.677243050275603, -100.44634450190026",
612,,Diciembre,2022-12-09,Viernes,12:45:00,,Distracción,,,,,,"25.67434611747294, -100.44257863311219",
625,,Diciembre,2022-12-11,Domingo,09:10:00,,Distracción,,,,,,"25.684443224330252, -100.48812470579284",
627,,Diciembre,2022-12-12,Lunes,08:50:00,,Invasión de carril,,,,,,"25.69564608623681, -100.50048704570204",
629,,Diciembre,2022-12-12,Lunes,12:30:00,,Invasión de carril,,,,,,"25.701065873676967, -100.49931168561547",
632,,Diciembre,2022-12-12,Lunes,16:10:00,,Invasión de carril,,,,,,"25.695144433340158, -100.46511309922272",
637,,Diciembre,2022-12-13,Martes,19:22:00,,Invasión de carril,,,,,,"25.67432239813252, -100.4597486685682",
639,,Diciembre,2022-12-13,Martes,17:05:00,,Invasión de carril,,,,,,"25.674495023519484, -100.43921630887422",
647,,Diciembre,2022-12-14,Miercoles,08:44:00,,No guardó distancia,,,,,,"25.66516939936499, -100.46001866620396",
654,,Diciembre,2022-12-15,Jueves,09:40:00,,Invasión de carril,,,,,,"25.668733973755323, -100.44680525758893",
656,,Diciembre,2022-12-15,Jueves,13:50:00,,Distracción,,,,,,"25.69075669783763, -100.45026932704432",
658,,Diciembre,2022-12-15,Jueves,14:40:00,,No guardó distancia,,,,,,"25.682226466940644, -100.4176490282465",
662,,Diciembre,2022-12-16,Viernes,13:20:00,,Distracción,,,,,,"25.673625901013093, -100.45419048047718",
663,,Diciembre,2022-12-16,Viernes,08:17:00,,No guardó distancia,,,,,,"25.674309013359597, -100.44140354091648",
664,,Diciembre,2022-12-16,Viernes,13:40:00,,Distracción,,,,,,"25.674396537749367, -100.45100973696142",
666,,Diciembre,2022-12-16,Viernes,20:21:00,,Distracción,,,,,,"25.674819417804866, -100.46988802970408",
669,,Diciembre,2022-12-17,Sabado,15:20:00,,Distracción,,,,,,"25.674634438212227, -100.42021450073337",
679,,Diciembre,2022-12-18,Domingo,13:12:00,,Distracción,,,,,,"25.68469665125185, -100.46291819539171",
682,,Diciembre,2022-12-19,Lunes,11:50:00,,No guardó distancia,,,,,,"25.677799880858263, -100.49278217153261",
686,,Diciembre,2022-12-19,Lunes,01:50:00,,Distracción,,,,,,"25.675054110755582, -100.4601914395104",
689,,Diciembre,2022-12-20,Martes,08:05:00,,Invasión de carril,,,,,,"25.674588321210354, -100.43589217988837",
694,,Diciembre,2022-12-20,Martes,19:30:00,,No guardó distancia,,,,,,"25.66868625418777, -100.4437274443657",
695,,Diciembre,2022-12-21,Miercoles,14:35:00,,Invasión de carril,,,,,,"25.678082043890083, -100.44999228072197",
696,,Diciembre,2022-12-21,Miercoles,10:55:00,,Distracción,,,,,,"25.69889298602159, -100.46266969156787",
701,,Diciembre,2022-12-21,Miercoles,21:00:00,,No respetó señalamientos,,,,,,"25.687383841339727, -100.47020511926608",
711,,Diciembre,2022-12-22,Jueves,00:53:00,,Distracción,,,,,,"25.693094040940302, -100.43029202901738",
712,,Diciembre,2022-12-23,Viernes,06:30:00,,No respetó semáforo,,,,,,"25.67729807731565, -100.44632274767642",
714,,Diciembre,2022-12-23,Viernes,14:40:00,,No respetó semáforo,,,,,,"25.68536260423154, -100.46464329751164",
715,,Diciembre,2022-12-23,Viernes,16:50:00,,Distracción,,,,,,"25.685305029783848, -100.4748820288187",
717,,Diciembre,2022-12-23,Viernes,19:40:00,,No respetó semáforo,,,,,,"25.675627671215523, -100.42870814687744",
719,,Diciembre,2022-12-24,Sabado,13:25:00,,Exceso de velocidad,,,,,,"25.67729807731565, -100.44632274767642",
720,,Diciembre,2022-12-24,Sabado,15:25:00,,Invasión de carril,,,,,,"25.679330190739545, -100.46366415785326",
722,,Diciembre,2022-12-24,Sabado,20:29:00,,No guardó distancia,,,,,,"25.67452538558947, -100.43551503772083",
723,,Diciembre,2022-12-24,Sabado,19:10:00,,Invasión de carril,,,,,,"25.68844112321703, -100.49759764525382",
725,,Diciembre,2022-12-25,Domingo,16:10:00,,No guardó distancia,,,,,,"25.6951689565246, -100.46509784194973",
728,,Diciembre,2022-12-26,Lunes,12:42:00,,Invasión de carril,,,,,,"25.67459332312125, -100.43092498132538",
731,,Diciembre,2022-12-26,Lunes,20:40:00,,No respetó señalamientos,,,,,,"25.6790754066553, -100.43918503178564",
747,,Diciembre,2022-12-29,Jueves,12:05:00,,Distracción,,,,,,"25.681646572748306, -100.4753195024438",
748,,Diciembre,2022-12-29,Jueves,13:15:00,,No guardó distancia,,,,,,"25.68515531961761, -100.48931531117294",
750,,Diciembre,2022-12-29,Jueves,15:10:00,,Invasión de carril,,,,,,"25.685314962771205, -100.48176989933768",
758,,Diciembre,2022-12-30,Viernes,17:50:00,,Distracción,,,,,,"25.667652480374553, -100.44115506414414",
767,,Diciembre,2022-12-31,Sabado,17:24:00,,Exceso de velocidad,,,,,,"25.674634710687624, -100.42017567028249",
768,,Diciembre,2022-12-31,Sabado,18:45:00,,No respetó señalamientos,,,,,,"25.673930183864915, -100.43156007709635",
769,,Diciembre,2022-12-31,Sabado,21:45:00,,Distracción,,,,,,"25.67369932522177, -100.46512073874682",
1,,Julio,2022-07-01,Viernes,00:01:00,,No respeto señalamiento,,,,,,"25.688617764840767, -100.49738427636483",
8,,Julio,2022-07-01,Viernes,09:00:00,,Invasión de carril,,,,,,"25.685598688195093, -100.46603951317604",
10,,Julio,2022-07-01,Viernes,14:10:00,,No respetó semáforo,,,,,,"25.681201987598307, -100.4841118309128",
11,,Julio,2022-07-01,Viernes,17:00:00,,No guardó distancia,,,,,,"25.674350482197415, -100.45241650846603",
12,,Julio,2022-07-01,Viernes,11:58:00,,Exceso de velocidad,,,,,,"25.698983908096203, -100.49992759678827",
28,,Julio,2022-07-02,Sabado,13:35:00,,Exceso de velocidad,,,,,,"25.67730458507345, -100.42807559352022",
29,,Julio,2022-07-02,Sabado,14:45:00,,Distracción,,,,,,"25.681882415539892, -100.44142589466635",
32,,Julio,2022-07-02,Sabado,14:18:00,,No guardó distancia,,,,,,"25.677251283344678, -100.4378927788724",
38,,Julio,2022-07-03,Domingo,14:10:00,,Invasión de carril,,,,,,"25.6743119767199, -100.45667340446755",
41,,Julio,2022-07-03,Domingo,20:45:00,,Distracción,,,,,,"25.67496402408694, -100.47867960039463",
53,,Julio,2022-07-04,Lunes,20:20:00,,Invasión de carril,,,,,,"25.6837732564086, -100.45564558431137",
54,,Julio,2022-07-04,Lunes,18:30:00,,No guardó distancia,,,,,,"25.67447804082222, -100.4407011959771",
58,,Julio,2022-07-05,Martes,03:15:00,,Exceso de velocidad,,,,,,"25.674598771128736, -100.42872043427734",
60,,Julio,2022-07-05,Martes,09:55:00,,Exceso de velocidad,,,,,,"25.686558370591797, -100.43218011008884",
62,,Julio,2022-07-05,Martes,09:15:00,,No guardó distancia,,,,,,"25.701218342682324, -100.4993692758284",
64,,Julio,2022-07-05,Martes,18:15:00,,Invasión de carril,,,,,,"25.6716394634622, -100.44513730990934",
65,,Julio,2022-07-05,Martes,20:15:00,,Invasión de carril,,,,,,"25.67382724250951, -100.46513122655105",
69,,Julio,2022-07-06,Miercoles,09:05:00,,Distracción,,,,,,"25.671936, -100.433264",
70,,Julio,2022-07-06,Miercoles,11:32:00,,Distracción,,,,,,"25.6792, -100.473273",
