"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
2,"Familia",201911,"2019-11",174,174,1575180000000,"Nov-2019"
2,"Familia",201912,"2019-12",144,144,1577858400000,"Dic-2019"
2,"Familia",202001,"2020-01",149,149,1580536800000,"Ene-2020"
2,"Familia",202002,"2020-02",176,176,1583042400000,"Feb-2020"
2,"Familia",202003,"2020-03",226,226,1585720800000,"Mar-2020"
2,"Familia",202004,"2020-04",153,153,1588309200000,"Abr-2020"
2,"Familia",202005,"2020-05",131,131,1590987600000,"May-2020"
2,"Familia",202006,"2020-06",189,189,1593579600000,"Jun-2020"
2,"Familia",202007,"2020-07",195,195,1596258000000,"Jul-2020"
2,"Familia",202008,"2020-08",214,214,1598936400000,"Ago-2020"
2,"Familia",202009,"2020-09",200,200,1601528400000,"Sep-2020"
2,"Familia",202010,"2020-10",197,197,1604210400000,"Oct-2020"
2,"Familia",202011,"2020-11",179,179,1606802400000,"Nov-2020"
2,"Familia",202012,"2020-12",180,180,1609480800000,"Dic-2020"
2,"Familia",202101,"2021-01",120,120,1612159200000,"Ene-2021"
2,"Familia",202102,"2021-02",172,172,1614578400000,"Feb-2021"
2,"Familia",202103,"2021-03",189,189,1617256800000,"Mar-2021"
2,"Familia",202104,"2021-04",201,201,1619845200000,"Abr-2021"
2,"Familia",202105,"2021-05",204,204,1622523600000,"May-2021"
2,"Familia",202106,"2021-06",243,243,1625115600000,"Jun-2021"
2,"Familia",202107,"2021-07",191,191,1627794000000,"Jul-2021"
2,"Familia",202108,"2021-08",213,213,1630472400000,"Ago-2021"
2,"Familia",202109,"2021-09",208,208,1633064400000,"Sep-2021"
2,"Familia",202110,"2021-10",202,202,1635746400000,"Oct-2021"
2,"Familia",202111,"2021-11",180,180,1638338400000,"Nov-2021"
2,"Familia",202112,"2021-12",192,192,1641016800000,"Dic-2021"
2,"Familia",202201,"2022-01",134,134,1643695200000,"Ene-2022"
2,"Familia",202202,"2022-02",179,179,1646114400000,"Feb-2022"
2,"Familia",202203,"2022-03",242,242,1648792800000,"Mar-2022"
2,"Familia",202204,"2022-04",221,221,1651381200000,"Abr-2022"
2,"Familia",202205,"2022-05",260,260,1654059600000,"May-2022"
2,"Familia",202206,"2022-06",267,267,1656651600000,"Jun-2022"
2,"Familia",202207,"2022-07",251,251,1659330000000,"Jul-2022"
2,"Familia",202208,"2022-08",232,232,1662008400000,"Ago-2022"
2,"Familia",202209,"2022-09",249,249,1664600400000,"Sep-2022"
2,"Familia",202210,"2022-10",221,221,1667282400000,"Oct-2022"
2,"Familia",202211,"2022-11",216,216,1669874400000,"Nov-2022"
2,"Familia",202212,"2022-12",178,178,1672552800000,"Dic-2022"
3,"Libertad y Seguridad Sexual",201501,"2015-01",11,11,1422770400000,"Ene-2015"
3,"Libertad y Seguridad Sexual",201502,"2015-02",6,6,1425189600000,"Feb-2015"
3,"Libertad y Seguridad Sexual",201503,"2015-03",7,7,1427868000000,"Mar-2015"
3,"Libertad y Seguridad Sexual",201504,"2015-04",9,9,1430456400000,"Abr-2015"
3,"Libertad y Seguridad Sexual",201505,"2015-05",9,9,1433134800000,"May-2015"
3,"Libertad y Seguridad Sexual",201506,"2015-06",11,11,1435726800000,"Jun-2015"
3,"Libertad y Seguridad Sexual",201507,"2015-07",18,18,1438405200000,"Jul-2015"
3,"Libertad y Seguridad Sexual",201508,"2015-08",15,15,1441083600000,"Ago-2015"
3,"Libertad y Seguridad Sexual",201509,"2015-09",17,17,1443675600000,"Sep-2015"
3,"Libertad y Seguridad Sexual",201510,"2015-10",11,11,1446357600000,"Oct-2015"
3,"Libertad y Seguridad Sexual",201511,"2015-11",14,14,1448949600000,"Nov-2015"
3,"Libertad y Seguridad Sexual",201512,"2015-12",5,5,1451628000000,"Dic-2015"
