Affected Legal Good,Month,City
Patrimonio,2018-02,Santa Catarina
Patrimonio,2018-03,Santa Catarina
Patrimonio,2018-04,Santa Catarina
Patrimonio,2018-05,Santa Catarina
Patrimonio,2018-06,Santa Catarina
Patrimonio,2018-07,Santa Catarina
Patrimonio,2018-08,Santa Catarina
Patrimonio,2018-09,Santa Catarina
Patrimonio,2018-10,Santa Catarina
Patrimonio,2018-11,Santa Catarina
Patrimonio,2018-12,Santa Catarina
Patrimonio,2019-01,Santa Catarina
Patrimonio,2019-02,Santa Catarina
Patrimonio,2019-03,Santa Catarina
Patrimonio,2019-04,Santa Catarina
Patrimonio,2019-05,Santa Catarina
Patrimonio,2019-06,Santa Catarina
Patrimonio,2019-07,Santa Catarina
Patrimonio,2019-08,Santa Catarina
Patrimonio,2019-09,Santa Catarina
Patrimonio,2019-10,Santa Catarina
Patrimonio,2019-11,Santa Catarina
Patrimonio,2019-12,Santa Catarina
Patrimonio,2020-01,Santa Catarina
Patrimonio,2020-02,Santa Catarina
Patrimonio,2020-03,Santa Catarina
Patrimonio,2020-04,Santa Catarina
Patrimonio,2020-05,Santa Catarina
Patrimonio,2020-06,Santa Catarina
Patrimonio,2020-07,Santa Catarina
Patrimonio,2020-08,Santa Catarina
Patrimonio,2020-09,Santa Catarina
Patrimonio,2020-10,Santa Catarina
Patrimonio,2020-11,Santa Catarina
Patrimonio,2020-12,Santa Catarina
Patrimonio,2021-01,Santa Catarina
Patrimonio,2021-02,Santa Catarina
Patrimonio,2021-03,Santa Catarina
Patrimonio,2021-04,Santa Catarina
Patrimonio,2021-05,Santa Catarina
Patrimonio,2021-06,Santa Catarina
Patrimonio,2021-07,Santa Catarina
Patrimonio,2021-08,Santa Catarina
Patrimonio,2021-09,Santa Catarina
Patrimonio,2021-10,Santa Catarina
Patrimonio,2021-11,Santa Catarina
Patrimonio,2021-12,Santa Catarina
Patrimonio,2022-01,Santa Catarina
Patrimonio,2022-02,Santa Catarina
Patrimonio,2022-03,Santa Catarina
Patrimonio,2022-04,Santa Catarina
Patrimonio,2022-05,Santa Catarina
Patrimonio,2022-06,Santa Catarina
Patrimonio,2022-07,Santa Catarina
Patrimonio,2022-08,Santa Catarina
Patrimonio,2022-09,Santa Catarina
Patrimonio,2022-10,Santa Catarina
Patrimonio,2022-11,Santa Catarina
Patrimonio,2022-12,Santa Catarina
Familia,2015-01,Santa Catarina
Familia,2015-02,Santa Catarina
Familia,2015-03,Santa Catarina
Familia,2015-04,Santa Catarina
Familia,2015-05,Santa Catarina
Familia,2015-06,Santa Catarina
Familia,2015-07,Santa Catarina
Familia,2015-08,Santa Catarina
Familia,2015-09,Santa Catarina
Familia,2015-10,Santa Catarina
Familia,2015-11,Santa Catarina
Familia,2015-12,Santa Catarina
Familia,2016-01,Santa Catarina
Familia,2016-02,Santa Catarina
Familia,2016-03,Santa Catarina
Familia,2016-04,Santa Catarina
Familia,2016-05,Santa Catarina
Familia,2016-06,Santa Catarina
Familia,2016-07,Santa Catarina
Familia,2016-08,Santa Catarina
Familia,2016-09,Santa Catarina
Familia,2016-10,Santa Catarina
Familia,2016-11,Santa Catarina
Familia,2016-12,Santa Catarina
Familia,2017-01,Santa Catarina
Familia,2017-02,Santa Catarina
Familia,2017-03,Santa Catarina
Familia,2017-04,Santa Catarina
Familia,2017-05,Santa Catarina
Familia,2017-06,Santa Catarina
Familia,2017-07,Santa Catarina
Familia,2017-08,Santa Catarina
Familia,2017-09,Santa Catarina
Familia,2017-10,Santa Catarina
Familia,2017-11,Santa Catarina
Familia,2017-12,Santa Catarina
Familia,2018-01,Santa Catarina
Familia,2018-02,Santa Catarina
Familia,2018-03,Santa Catarina
Familia,2018-04,Santa Catarina
Familia,2018-05,Santa Catarina
Familia,2018-06,Santa Catarina
Familia,2018-07,Santa Catarina
Familia,2018-08,Santa Catarina
Familia,2018-09,Santa Catarina
Familia,2018-10,Santa Catarina
Familia,2018-11,Santa Catarina
Familia,2018-12,Santa Catarina
Familia,2019-01,Santa Catarina
Familia,2019-02,Santa Catarina
Familia,2019-03,Santa Catarina
Familia,2019-04,Santa Catarina
Familia,2019-05,Santa Catarina
Familia,2019-06,Santa Catarina
Familia,2019-07,Santa Catarina
Familia,2019-08,Santa Catarina
Familia,2019-09,Santa Catarina
Familia,2019-10,Santa Catarina
Familia,2019-11,Santa Catarina
Familia,2019-12,Santa Catarina
Familia,2020-01,Santa Catarina
Familia,2020-02,Santa Catarina
Familia,2020-03,Santa Catarina
Familia,2020-04,Santa Catarina
Familia,2020-05,Santa Catarina
Familia,2020-06,Santa Catarina
Familia,2020-07,Santa Catarina
Familia,2020-08,Santa Catarina
Familia,2020-09,Santa Catarina
Familia,2020-10,Santa Catarina
Familia,2020-11,Santa Catarina
Familia,2020-12,Santa Catarina
Familia,2021-01,Santa Catarina
Familia,2021-02,Santa Catarina
Familia,2021-03,Santa Catarina
Familia,2021-04,Santa Catarina
Familia,2021-05,Santa Catarina
Familia,2021-06,Santa Catarina
Familia,2021-07,Santa Catarina
Familia,2021-08,Santa Catarina
Familia,2021-09,Santa Catarina
Familia,2021-10,Santa Catarina
Familia,2021-11,Santa Catarina
Familia,2021-12,Santa Catarina
Familia,2022-01,Santa Catarina
Familia,2022-02,Santa Catarina
Familia,2022-03,Santa Catarina
Familia,2022-04,Santa Catarina
Familia,2022-05,Santa Catarina
Familia,2022-06,Santa Catarina
Familia,2022-07,Santa Catarina
Familia,2022-08,Santa Catarina
Familia,2022-09,Santa Catarina
Familia,2022-10,Santa Catarina
Familia,2022-11,Santa Catarina
Familia,2022-12,Santa Catarina
Libertad y Seguridad Sexual,2015-01,Santa Catarina
Libertad y Seguridad Sexual,2015-02,Santa Catarina
Libertad y Seguridad Sexual,2015-03,Santa Catarina
Libertad y Seguridad Sexual,2015-04,Santa Catarina
Libertad y Seguridad Sexual,2015-05,Santa Catarina
Libertad y Seguridad Sexual,2015-06,Santa Catarina
Libertad y Seguridad Sexual,2015-07,Santa Catarina
Libertad y Seguridad Sexual,2015-08,Santa Catarina
Libertad y Seguridad Sexual,2015-09,Santa Catarina
Libertad y Seguridad Sexual,2015-10,Santa Catarina
Libertad y Seguridad Sexual,2015-11,Santa Catarina
Libertad y Seguridad Sexual,2015-12,Santa Catarina
Libertad y Seguridad Sexual,2016-01,Santa Catarina
Libertad y Seguridad Sexual,2016-02,Santa Catarina
Libertad y Seguridad Sexual,2016-03,Santa Catarina
Libertad y Seguridad Sexual,2016-04,Santa Catarina
Libertad y Seguridad Sexual,2016-05,Santa Catarina
Libertad y Seguridad Sexual,2016-06,Santa Catarina
Libertad y Seguridad Sexual,2016-07,Santa Catarina
Libertad y Seguridad Sexual,2016-08,Santa Catarina
Libertad y Seguridad Sexual,2016-09,Santa Catarina
Libertad y Seguridad Sexual,2016-10,Santa Catarina
Libertad y Seguridad Sexual,2016-11,Santa Catarina
Libertad y Seguridad Sexual,2016-12,Santa Catarina
Libertad y Seguridad Sexual,2017-01,Santa Catarina
Libertad y Seguridad Sexual,2017-02,Santa Catarina
Libertad y Seguridad Sexual,2017-03,Santa Catarina
Libertad y Seguridad Sexual,2017-04,Santa Catarina
Libertad y Seguridad Sexual,2017-05,Santa Catarina
Libertad y Seguridad Sexual,2017-06,Santa Catarina
Libertad y Seguridad Sexual,2017-07,Santa Catarina
Libertad y Seguridad Sexual,2017-08,Santa Catarina
Libertad y Seguridad Sexual,2017-09,Santa Catarina
Libertad y Seguridad Sexual,2017-10,Santa Catarina
Libertad y Seguridad Sexual,2017-11,Santa Catarina
Libertad y Seguridad Sexual,2017-12,Santa Catarina
Libertad y Seguridad Sexual,2018-01,Santa Catarina
Libertad y Seguridad Sexual,2018-02,Santa Catarina
Libertad y Seguridad Sexual,2018-03,Santa Catarina
Libertad y Seguridad Sexual,2018-04,Santa Catarina
Libertad y Seguridad Sexual,2018-05,Santa Catarina
Libertad y Seguridad Sexual,2018-06,Santa Catarina
Libertad y Seguridad Sexual,2018-07,Santa Catarina
Libertad y Seguridad Sexual,2018-08,Santa Catarina
Libertad y Seguridad Sexual,2018-09,Santa Catarina
Libertad y Seguridad Sexual,2018-10,Santa Catarina
Libertad y Seguridad Sexual,2018-11,Santa Catarina
Libertad y Seguridad Sexual,2018-12,Santa Catarina
Libertad y Seguridad Sexual,2019-01,Santa Catarina
Libertad y Seguridad Sexual,2019-02,Santa Catarina
Libertad y Seguridad Sexual,2019-03,Santa Catarina
Libertad y Seguridad Sexual,2019-04,Santa Catarina
Libertad y Seguridad Sexual,2019-05,Santa Catarina
Libertad y Seguridad Sexual,2019-06,Santa Catarina
Libertad y Seguridad Sexual,2019-07,Santa Catarina
Libertad y Seguridad Sexual,2019-08,Santa Catarina
Libertad y Seguridad Sexual,2019-09,Santa Catarina
Libertad y Seguridad Sexual,2019-10,Santa Catarina
Libertad y Seguridad Sexual,2019-11,Santa Catarina
Libertad y Seguridad Sexual,2019-12,Santa Catarina
Libertad y Seguridad Sexual,2020-01,Santa Catarina
Libertad y Seguridad Sexual,2020-02,Santa Catarina
Libertad y Seguridad Sexual,2020-03,Santa Catarina
Libertad y Seguridad Sexual,2020-04,Santa Catarina
Libertad y Seguridad Sexual,2020-05,Santa Catarina
Libertad y Seguridad Sexual,2020-06,Santa Catarina
Libertad y Seguridad Sexual,2020-07,Santa Catarina
Libertad y Seguridad Sexual,2020-08,Santa Catarina
Libertad y Seguridad Sexual,2020-09,Santa Catarina
Libertad y Seguridad Sexual,2020-10,Santa Catarina
Libertad y Seguridad Sexual,2020-11,Santa Catarina
Libertad y Seguridad Sexual,2020-12,Santa Catarina
Libertad y Seguridad Sexual,2021-01,Santa Catarina
Libertad y Seguridad Sexual,2021-02,Santa Catarina
Libertad y Seguridad Sexual,2021-03,Santa Catarina
Libertad y Seguridad Sexual,2021-04,Santa Catarina
Libertad y Seguridad Sexual,2021-05,Santa Catarina
Libertad y Seguridad Sexual,2021-06,Santa Catarina
Libertad y Seguridad Sexual,2021-07,Santa Catarina
Libertad y Seguridad Sexual,2021-08,Santa Catarina
Libertad y Seguridad Sexual,2021-09,Santa Catarina
Libertad y Seguridad Sexual,2021-10,Santa Catarina
Libertad y Seguridad Sexual,2021-11,Santa Catarina
Libertad y Seguridad Sexual,2021-12,Santa Catarina
Libertad y Seguridad Sexual,2022-01,Santa Catarina
Libertad y Seguridad Sexual,2022-02,Santa Catarina
Libertad y Seguridad Sexual,2022-03,Santa Catarina
Libertad y Seguridad Sexual,2022-04,Santa Catarina
Libertad y Seguridad Sexual,2022-05,Santa Catarina
Libertad y Seguridad Sexual,2022-06,Santa Catarina
Libertad y Seguridad Sexual,2022-07,Santa Catarina
Libertad y Seguridad Sexual,2022-08,Santa Catarina
Libertad y Seguridad Sexual,2022-09,Santa Catarina
Libertad y Seguridad Sexual,2022-10,Santa Catarina
Libertad y Seguridad Sexual,2022-11,Santa Catarina
Libertad y Seguridad Sexual,2022-12,Santa Catarina
Sociedad,2015-01,Santa Catarina
Sociedad,2015-02,Santa Catarina
Sociedad,2015-03,Santa Catarina
Sociedad,2015-04,Santa Catarina
Sociedad,2015-05,Santa Catarina
Sociedad,2015-06,Santa Catarina
Sociedad,2015-07,Santa Catarina
Sociedad,2015-08,Santa Catarina
Sociedad,2015-09,Santa Catarina
Sociedad,2015-10,Santa Catarina
Sociedad,2015-11,Santa Catarina
Sociedad,2015-12,Santa Catarina
Sociedad,2016-01,Santa Catarina
Sociedad,2016-02,Santa Catarina
Sociedad,2016-03,Santa Catarina
Sociedad,2016-04,Santa Catarina
Sociedad,2016-05,Santa Catarina
Sociedad,2016-06,Santa Catarina
Sociedad,2016-07,Santa Catarina
Sociedad,2016-08,Santa Catarina
Sociedad,2016-09,Santa Catarina
Sociedad,2016-10,Santa Catarina
Sociedad,2016-11,Santa Catarina
Sociedad,2016-12,Santa Catarina
Sociedad,2017-01,Santa Catarina
Sociedad,2017-02,Santa Catarina
Sociedad,2017-03,Santa Catarina
Sociedad,2017-04,Santa Catarina
Sociedad,2017-05,Santa Catarina
Sociedad,2017-06,Santa Catarina
Sociedad,2017-07,Santa Catarina
Sociedad,2017-08,Santa Catarina
Sociedad,2017-09,Santa Catarina
Sociedad,2017-10,Santa Catarina
Sociedad,2017-11,Santa Catarina
Sociedad,2017-12,Santa Catarina
Sociedad,2018-01,Santa Catarina
Sociedad,2018-02,Santa Catarina
Sociedad,2018-03,Santa Catarina
Sociedad,2018-04,Santa Catarina
Sociedad,2018-05,Santa Catarina
Sociedad,2018-06,Santa Catarina
Sociedad,2018-07,Santa Catarina
Sociedad,2018-08,Santa Catarina
Sociedad,2018-09,Santa Catarina
Sociedad,2018-10,Santa Catarina
Sociedad,2018-11,Santa Catarina
Sociedad,2018-12,Santa Catarina
Sociedad,2019-01,Santa Catarina
Sociedad,2019-02,Santa Catarina
Sociedad,2019-03,Santa Catarina
Sociedad,2019-04,Santa Catarina
Sociedad,2019-05,Santa Catarina
Sociedad,2019-06,Santa Catarina
Sociedad,2019-07,Santa Catarina
Sociedad,2019-08,Santa Catarina
Sociedad,2019-09,Santa Catarina
Sociedad,2019-10,Santa Catarina
Sociedad,2019-11,Santa Catarina
Sociedad,2019-12,Santa Catarina
Sociedad,2020-01,Santa Catarina
Sociedad,2020-02,Santa Catarina
Sociedad,2020-03,Santa Catarina
Sociedad,2020-04,Santa Catarina
Sociedad,2020-05,Santa Catarina
Sociedad,2020-06,Santa Catarina
Sociedad,2020-07,Santa Catarina
Sociedad,2020-08,Santa Catarina
Sociedad,2020-09,Santa Catarina
Sociedad,2020-10,Santa Catarina
Sociedad,2020-11,Santa Catarina
Sociedad,2020-12,Santa Catarina
Sociedad,2021-01,Santa Catarina
Sociedad,2021-02,Santa Catarina
Sociedad,2021-03,Santa Catarina
Sociedad,2021-04,Santa Catarina
Sociedad,2021-05,Santa Catarina
Sociedad,2021-06,Santa Catarina
Sociedad,2021-07,Santa Catarina
Sociedad,2021-08,Santa Catarina
Sociedad,2021-09,Santa Catarina
Sociedad,2021-10,Santa Catarina
Sociedad,2021-11,Santa Catarina
Sociedad,2021-12,Santa Catarina
Sociedad,2022-01,Santa Catarina
Sociedad,2022-02,Santa Catarina
Sociedad,2022-03,Santa Catarina
Sociedad,2022-04,Santa Catarina
Sociedad,2022-05,Santa Catarina
Sociedad,2022-06,Santa Catarina
Sociedad,2022-07,Santa Catarina
Sociedad,2022-08,Santa Catarina
Sociedad,2022-09,Santa Catarina
Sociedad,2022-10,Santa Catarina
Sociedad,2022-11,Santa Catarina
Sociedad,2022-12,Santa Catarina
Vida e Integridad Corporal,2015-01,Santa Catarina
Vida e Integridad Corporal,2015-02,Santa Catarina
Vida e Integridad Corporal,2015-03,Santa Catarina
Vida e Integridad Corporal,2015-04,Santa Catarina
Vida e Integridad Corporal,2015-05,Santa Catarina
Vida e Integridad Corporal,2015-06,Santa Catarina
Vida e Integridad Corporal,2015-07,Santa Catarina
Vida e Integridad Corporal,2015-08,Santa Catarina
Vida e Integridad Corporal,2015-09,Santa Catarina
Vida e Integridad Corporal,2015-10,Santa Catarina
Vida e Integridad Corporal,2015-11,Santa Catarina
Vida e Integridad Corporal,2015-12,Santa Catarina
Vida e Integridad Corporal,2016-01,Santa Catarina
Vida e Integridad Corporal,2016-02,Santa Catarina
Vida e Integridad Corporal,2016-03,Santa Catarina
Vida e Integridad Corporal,2016-04,Santa Catarina
Vida e Integridad Corporal,2016-05,Santa Catarina
Vida e Integridad Corporal,2016-06,Santa Catarina
Vida e Integridad Corporal,2016-07,Santa Catarina
Vida e Integridad Corporal,2016-08,Santa Catarina
Vida e Integridad Corporal,2016-09,Santa Catarina
Vida e Integridad Corporal,2016-10,Santa Catarina
Vida e Integridad Corporal,2016-11,Santa Catarina
Vida e Integridad Corporal,2016-12,Santa Catarina
Vida e Integridad Corporal,2017-01,Santa Catarina
Vida e Integridad Corporal,2017-02,Santa Catarina
Vida e Integridad Corporal,2017-03,Santa Catarina
Vida e Integridad Corporal,2017-04,Santa Catarina
Vida e Integridad Corporal,2017-05,Santa Catarina
Vida e Integridad Corporal,2017-06,Santa Catarina
Vida e Integridad Corporal,2017-07,Santa Catarina
Vida e Integridad Corporal,2017-08,Santa Catarina
Vida e Integridad Corporal,2017-09,Santa Catarina
Vida e Integridad Corporal,2017-10,Santa Catarina
Vida e Integridad Corporal,2017-11,Santa Catarina
Vida e Integridad Corporal,2017-12,Santa Catarina
Vida e Integridad Corporal,2018-01,Santa Catarina
Vida e Integridad Corporal,2018-02,Santa Catarina
Vida e Integridad Corporal,2018-03,Santa Catarina
Vida e Integridad Corporal,2018-04,Santa Catarina
Vida e Integridad Corporal,2018-05,Santa Catarina
Vida e Integridad Corporal,2018-06,Santa Catarina
Vida e Integridad Corporal,2018-07,Santa Catarina
Vida e Integridad Corporal,2018-08,Santa Catarina
Vida e Integridad Corporal,2018-09,Santa Catarina
Vida e Integridad Corporal,2018-10,Santa Catarina
Vida e Integridad Corporal,2018-11,Santa Catarina
Vida e Integridad Corporal,2018-12,Santa Catarina
Vida e Integridad Corporal,2019-01,Santa Catarina
Vida e Integridad Corporal,2019-02,Santa Catarina
Vida e Integridad Corporal,2019-03,Santa Catarina
Vida e Integridad Corporal,2019-04,Santa Catarina
Vida e Integridad Corporal,2019-05,Santa Catarina
Vida e Integridad Corporal,2019-06,Santa Catarina
Vida e Integridad Corporal,2019-07,Santa Catarina
Vida e Integridad Corporal,2019-08,Santa Catarina
Vida e Integridad Corporal,2019-09,Santa Catarina
Vida e Integridad Corporal,2019-10,Santa Catarina
Vida e Integridad Corporal,2019-11,Santa Catarina
Vida e Integridad Corporal,2019-12,Santa Catarina
Vida e Integridad Corporal,2020-01,Santa Catarina
Vida e Integridad Corporal,2020-02,Santa Catarina
Vida e Integridad Corporal,2020-03,Santa Catarina
Vida e Integridad Corporal,2020-04,Santa Catarina
Vida e Integridad Corporal,2020-05,Santa Catarina
Vida e Integridad Corporal,2020-06,Santa Catarina
Vida e Integridad Corporal,2020-07,Santa Catarina
Vida e Integridad Corporal,2020-08,Santa Catarina
Vida e Integridad Corporal,2020-09,Santa Catarina
Vida e Integridad Corporal,2020-10,Santa Catarina
Vida e Integridad Corporal,2020-11,Santa Catarina
Vida e Integridad Corporal,2020-12,Santa Catarina
Vida e Integridad Corporal,2021-01,Santa Catarina
Vida e Integridad Corporal,2021-02,Santa Catarina
Vida e Integridad Corporal,2021-03,Santa Catarina
Vida e Integridad Corporal,2021-04,Santa Catarina
Vida e Integridad Corporal,2021-05,Santa Catarina
Vida e Integridad Corporal,2021-06,Santa Catarina
Vida e Integridad Corporal,2021-07,Santa Catarina
Vida e Integridad Corporal,2021-08,Santa Catarina
Vida e Integridad Corporal,2021-09,Santa Catarina
Vida e Integridad Corporal,2021-10,Santa Catarina
Vida e Integridad Corporal,2021-11,Santa Catarina
Vida e Integridad Corporal,2021-12,Santa Catarina
Vida e Integridad Corporal,2022-01,Santa Catarina
Vida e Integridad Corporal,2022-02,Santa Catarina
Vida e Integridad Corporal,2022-03,Santa Catarina
Vida e Integridad Corporal,2022-04,Santa Catarina
Vida e Integridad Corporal,2022-05,Santa Catarina
Vida e Integridad Corporal,2022-06,Santa Catarina
Vida e Integridad Corporal,2022-07,Santa Catarina
Vida e Integridad Corporal,2022-08,Santa Catarina
Vida e Integridad Corporal,2022-09,Santa Catarina
Vida e Integridad Corporal,2022-10,Santa Catarina
Vida e Integridad Corporal,2022-11,Santa Catarina
Vida e Integridad Corporal,2022-12,Santa Catarina
Libertad Personal,2015-01,Santa Catarina
Libertad Personal,2015-02,Santa Catarina
Libertad Personal,2015-03,Santa Catarina
Libertad Personal,2015-04,Santa Catarina
Libertad Personal,2015-05,Santa Catarina
Libertad Personal,2015-06,Santa Catarina
Libertad Personal,2015-07,Santa Catarina
Libertad Personal,2015-08,Santa Catarina
Libertad Personal,2015-09,Santa Catarina
Libertad Personal,2015-10,Santa Catarina
Libertad Personal,2015-11,Santa Catarina
Libertad Personal,2015-12,Santa Catarina
Libertad Personal,2016-01,Santa Catarina
Libertad Personal,2016-02,Santa Catarina
Libertad Personal,2016-03,Santa Catarina
Libertad Personal,2016-04,Santa Catarina
Libertad Personal,2016-05,Santa Catarina
Libertad Personal,2016-06,Santa Catarina
Libertad Personal,2016-07,Santa Catarina
Libertad Personal,2016-08,Santa Catarina
Libertad Personal,2016-09,Santa Catarina
Libertad Personal,2016-10,Santa Catarina
Libertad Personal,2016-11,Santa Catarina
Libertad Personal,2016-12,Santa Catarina
Libertad Personal,2017-01,Santa Catarina
Libertad Personal,2017-02,Santa Catarina
Libertad Personal,2017-03,Santa Catarina
Libertad Personal,2017-04,Santa Catarina
Libertad Personal,2017-05,Santa Catarina
Libertad Personal,2017-06,Santa Catarina
Libertad Personal,2017-07,Santa Catarina
Libertad Personal,2017-08,Santa Catarina
Libertad Personal,2017-09,Santa Catarina
Libertad Personal,2017-10,Santa Catarina
Libertad Personal,2017-11,Santa Catarina
Libertad Personal,2017-12,Santa Catarina
Libertad Personal,2018-01,Santa Catarina
Libertad Personal,2018-02,Santa Catarina
Libertad Personal,2018-03,Santa Catarina
Libertad Personal,2018-04,Santa Catarina
Libertad Personal,2018-05,Santa Catarina
Libertad Personal,2018-06,Santa Catarina
Libertad Personal,2018-07,Santa Catarina
Libertad Personal,2018-08,Santa Catarina
Libertad Personal,2018-09,Santa Catarina
Libertad Personal,2018-10,Santa Catarina
Libertad Personal,2018-11,Santa Catarina
Libertad Personal,2018-12,Santa Catarina
Libertad Personal,2019-01,Santa Catarina
Libertad Personal,2019-02,Santa Catarina
Libertad Personal,2019-03,Santa Catarina
Libertad Personal,2019-04,Santa Catarina
Libertad Personal,2019-05,Santa Catarina
Libertad Personal,2019-06,Santa Catarina
Libertad Personal,2019-07,Santa Catarina
Libertad Personal,2019-08,Santa Catarina
Libertad Personal,2019-09,Santa Catarina
Libertad Personal,2019-10,Santa Catarina
Libertad Personal,2019-11,Santa Catarina
Libertad Personal,2019-12,Santa Catarina
Libertad Personal,2020-01,Santa Catarina
Libertad Personal,2020-02,Santa Catarina
Libertad Personal,2020-03,Santa Catarina
Libertad Personal,2020-04,Santa Catarina
Libertad Personal,2020-05,Santa Catarina
Libertad Personal,2020-06,Santa Catarina
Libertad Personal,2020-07,Santa Catarina
Libertad Personal,2020-08,Santa Catarina
Libertad Personal,2020-09,Santa Catarina
Libertad Personal,2020-10,Santa Catarina
Libertad Personal,2020-11,Santa Catarina
Libertad Personal,2020-12,Santa Catarina
Libertad Personal,2021-01,Santa Catarina
Libertad Personal,2021-02,Santa Catarina
Libertad Personal,2021-03,Santa Catarina
Libertad Personal,2021-04,Santa Catarina
Libertad Personal,2021-05,Santa Catarina
Libertad Personal,2021-06,Santa Catarina
Libertad Personal,2021-07,Santa Catarina
Libertad Personal,2021-08,Santa Catarina
Libertad Personal,2021-09,Santa Catarina
Libertad Personal,2021-10,Santa Catarina
Libertad Personal,2021-11,Santa Catarina
Libertad Personal,2021-12,Santa Catarina
Libertad Personal,2022-01,Santa Catarina
Libertad Personal,2022-02,Santa Catarina
Libertad Personal,2022-03,Santa Catarina
Libertad Personal,2022-04,Santa Catarina
Libertad Personal,2022-05,Santa Catarina
Libertad Personal,2022-06,Santa Catarina
Libertad Personal,2022-07,Santa Catarina
Libertad Personal,2022-08,Santa Catarina
Libertad Personal,2022-09,Santa Catarina
Libertad Personal,2022-10,Santa Catarina
Libertad Personal,2022-11,Santa Catarina
Libertad Personal,2022-12,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-01,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-02,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-03,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-04,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-05,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-06,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-07,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-08,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-09,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-10,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-11,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-12,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-01,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-02,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-03,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-04,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-05,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-06,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-07,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-08,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-09,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-10,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-11,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-12,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-01,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-02,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-03,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-04,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-05,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-06,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-07,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-08,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-09,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-10,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-11,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-12,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-01,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-02,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-03,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-04,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-05,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-06,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-07,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-08,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-09,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-10,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-11,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-12,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-01,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-02,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-03,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-04,Santa Catarina
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-05,Santa Catarina
