 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
P-331,2022,Julio-Septiembre,Fraccionamiento,Paseo de las Fuentes,Calle,Fuentes del Rey,Si,Si,No,Si,No,No,0,"25.706194621984075, -100.14620396099691",
P-332,2022,Julio-Septiembre,Fraccionamiento,Privadas del Rey,Calle,Andalucia,No,Si,No,No,No,No,0,"25.798639349660725, -100.25413285327463",
P-333,2022,Julio-Septiembre,Fraccionamiento,Privada Yucas,Calle,Saguaro,No,Si,No,No,No,No,0,"25.799765105066275, -100.25190596753686",
P-339,2022,Julio-Septiembre,Fraccionamiento,Valle de San Miguel,Calle,Santo Tomas,No,No,No,Si,No,No,0,"25.720004744650794, -100.16516328273406",
P-5,2022,Abril-Junio,Colonia,Alamos del Parque,Calle,Aldama,No,Si,Si,No,No,No,0,"25.735191499963648, -100.18749472346559",
P-8,2022,Abril-Junio,Colonia,Amarantos,Avenida,Amarantos,No,Si,No,No,No,No,0,"25.819898849634267, -100.25599794969627",
P-9,2022,Abril-Junio,Colonia,Amarantos,Calle,Silo,No,Si,No,Si,No,No,0,"25.824070668193098, -100.25676491093557",
P-11,2022,Abril-Junio,Colonia,Valle de las Bugambilias,Calle,Lirio,No,Si,No,No,No,No,0,"25.79332442608414, -100.26354291857868",
P-12,2022,Abril-Junio,Colonia,Quinta Colonial,Calle,Jose Luis Cuevas,No,Si,No,No,No,Si,2,"25.79960216462737, -100.21659618786857",
P-15,2022,Abril-Junio,Colonia,Antigua Santa Rosa,Calle,Antiguo Camino a Santa Rosa,No,Si,No,No,No,No,0,"25.787373788595374, -100.22388136804608",
P-17,2022,Abril-Junio,Colonia,Apodaca,Avenida,Zaragoza,No,No,No,No,Si,Si,8,"25.78162696531579, -100.18866132240437",
P-19,2022,Abril-Junio,Colonia,Arboledas de Santa Rosa,Calle,Mora,Si,Si,Si,No,No,Si,4,"25.81719695652867, -100.24069523062363",
P-20,2022,Abril-Junio,Colonia,Arboledas de Santa Rosa,Calle,Arboledas de Santa Rosa,No,Si,Si,No,No,Si,4,"25.817215065241804, -100.24149184676797",
P-22,2022,Abril-Junio,Colonia,Arboledas de Santa Rosa,Calle,Ebano,Si,Si,No,No,No,Si,2,"25.81508586209917, -100.2419483737498",
P-23,2022,Abril-Junio,Colonia,Arboledas de Santa Rosa,Calle,Tamarindo,No,Si,No,No,No,No,0,"25.810710323944033, -100.241640779242",
P-27,2022,Abril-Junio,Colonia,Balcones de Huinala,Calle,Templanza,Si,Si,Si,Si,No,Si,2,"25.739038850997012, -100.1682318577379",
P-29,2022,Abril-Junio,Colonia,Balcones del Mezquital,Calle,Rugo,No,Si,No,No,No,No,0,"25.75356272553166, -100.23794188180784",
P-37,2022,Abril-Junio,Colonia,Bosques de Sol,Calle,Zeus,No,No,No,No,No,No,0,"25.709607352015446, -100.16790397109128",
P-44,2022,Abril-Junio,Colonia,Cortijo del Norte,Avenida,Concordia,No,Si,No,No,No,No,0,"25.784833708694194, -100.26522412263144",
P-47,2022,Abril-Junio,Colonia,Cosmopolis,Calle,Mizar,No,Si,No,No,No,No,0,"25.809982095769175, -100.24374877111657",
P-50,2022,Abril-Junio,Colonia,Deportivo Huinala,Calle,Lazaro Salazar,No,No,No,Si,No,No,0,"25.73406553862362, -100.18246889229619",
P-55,2022,Abril-Junio,Colonia,Ebanos,Calle,Ombu,No,Si,No,Si,No,Si,4,"25.779462600095822, -100.23797388013503",
P-61,2022,Abril-Junio,Colonia,Ebanos Norte,Calle,Nispero,No,No,No,No,No,No,0,"25.789599377160087, -100.23794564179691",
P-63,2022,Abril-Junio,Colonia,Ebanos Norte,Calle,Brasil,No,Si,No,Si,No,Si,3,"25.780213156278997, -100.24985557047648",
P-66,2022,Abril-Junio,Colonia,Enramada,Calle,Abedul,No,No,No,Si,No,Si,2,"25.76394462887535, -100.25885549259574",
P-67,2022,Abril-Junio,Colonia,Enramada,Calle,Barragan,Si,Si,Si,No,No,Si,8,"25.763393255589047, -100.25547142407038",
P-84,2022,Abril-Junio,Colonia,Fresnos,Calle,Avellano,No,No,No,No,No,No,0,"25.76501532692477, -100.24668051669184",
P-93,2022,Abril-Junio,Colonia,Fuentes de San Miguel,Calle,Sebastian,No,No,No,No,No,No,0,"25.713536727272775, -100.19084324145923",
P-94,2022,Abril-Junio,Colonia,Fundadores del Topochico,Calle,Diego del Mozo,No,Si,No,Si,No,Si,2,"25.812195528722587, -100.25470011281432",
P-95,2022,Abril-Junio,Colonia,Futuro Apodaca,Calle,Galaxias,No,Si,No,No,No,No,0,"25.78124918968317, -100.180046563175",
P-97,2022,Abril-Junio,Colonia,Golondrinas,Calle,Carpinteros,No,Si,No,No,No,No,0,"25.72304387796337, -100.17911760968232",
P-103,2022,Abril-Junio,Colonia,Hacienda los Encinos,Calle,Irlanda,No,Si,No,Si,No,No,0,"25.77587566468448, -100.2640057613397",
P-106,2022,Abril-Junio,Colonia,Hacienda las Palmas,Calle,Flamingo,No,Si,No,Si,No,No,0,"25.7761347128508, -100.26709707980125",
P-108,2022,Abril-Junio,Colonia,Hacienda Los Pinos,Calle,Guatemala,No,No,No,No,No,No,0,"25.771674410463053, -100.24872540945043",
P-109,2022,Abril-Junio,Colonia,Hacienda Los Pinos,Calle,Potenzada,No,Si,No,Si,No,No,0,"25.772169751562554, -100.25212732550705",
P-111,2022,Abril-Junio,Colonia,Insurgentes,Avenida,Insurgentes,No,Si,No,No,No,No,0,"25.795262844463874, -100.26159452958987",
P-115,2022,Abril-Junio,Colonia,Jardines de Los Pinos,Calle,Del Ajusco,No,No,No,Si,No,No,0,"25.77450949805508, -100.24633593464",
P-119,2022,Abril-Junio,Colonia,Jardines de San Andres,Calle,Jardin de los Girasoles,No,No,No,No,No,No,0,"25.79934575856927, -100.24172838406263",
P-121,2022,Abril-Junio,Colonia,Jardines de San Andres,Calle,Bugambilias,No,Si,No,Si,No,No,0,"25.798203607254877, -100.23936777779794",
P-126,2022,Abril-Junio,Colonia,Lomas de Huinala,Calle,Monte Pernaso,No,Si,No,No,No,No,0,"25.735052624723462, -100.1741454322953",
P-128,2022,Abril-Junio,Colonia,Los Alamos,Calle,Hermosillo,No,No,No,Si,No,No,0,"25.73069993800058, -100.18898542547886",
P-134,2022,Abril-Junio,Colonia,Los Pinos,Calle,Hacienda el Roble,No,Si,No,Si,No,No,0,"25.77531885116036, -100.2484811683014",
P-136,2022,Abril-Junio,Colonia,Los Robles,Calle,Maria curier,No,No,No,No,No,Si,2,"25.77273743804587, -100.2616399138396",
P-137,2022,Abril-Junio,Colonia,Los Robles,Calle,Verdy,No,Si,No,No,No,No,0,"25.774577618162336, -100.25994405330253",
P-141,2022,Abril-Junio,Colonia,Los Treboles,Calle,Nogal,No,No,No,No,No,No,0,"25.764882416834276, -100.13883065412757",
P-142,2022,Abril-Junio,Colonia,Los Treboles,Calle,Agave,No,Si,No,Si,No,Si,3,"25.764685078000916, -100.14197399497122",
P-144,2022,Abril-Junio,Colonia,Los Treboles,Calle,Damasco,No,No,No,No,No,No,0,"25.76376631889748, -100.14011825719274",
P-145,2022,Abril-Junio,Colonia,Los Treboles,Calle,Treboles,No,Si,No,No,No,No,0,"25.768180899679056, -100.15135519096086",
P-147,2022,Abril-Junio,Colonia,Manantial,Calle,Riachuelo,No,Si,No,No,No,No,0,"25.781578646824727, -100.26295132624429",
P-151,2022,Abril-Junio,Colonia,Margaritas,Avenida,Acapulco,Si,Si,Si,No,No,Si,6,"25.71437683068015, -100.15092709229502",
P-154,2022,Abril-Junio,Colonia,Margaritas,Calle,Orquidea,No,Si,Si,Si,No,Si,2,"25.70856421162533, -100.15342649681995",
P-156,2022,Abril-Junio,Colonia,Margaritas,Calle,Acapulco,Si,Si,Si,No,No,Si,4,"25.71433729045042, -100.15034420024993",
P-160,2022,Abril-Junio,Colonia,Metroplex,Calle,S-8,No,No,No,No,No,No,0,"25.786082051170293, -100.25091254625305",
P-165,2022,Abril-Junio,Colonia,Metroplex,Calle,N-35,No,Si,No,No,No,No,0,"25.795918996812162, -100.25301851145379",
P-167,2022,Abril-Junio,Colonia,Mezquital,Calle,Reforma,No,No,No,No,No,Si,8,"25.75928459639873, -100.24015103241476",
P-171,2022,Abril-Junio,Colonia,Mision Fundadores,Avenida,Fundadores,No,Si,No,No,No,No,0,"25.79599599251798, -100.24404444395067",
P-176,2022,Abril-Junio,Colonia,Mision de San Miguel,Calle,Libaneses,No,Si,No,No,No,No,0,"25.720336233211356, -100.17622068226432",
P-180,2022,Abril-Junio,Colonia,Moderno Apodaca,Calle,Chapultepec,No,Si,No,No,No,Si,2,"25.780710638890167, -100.18208500207643",
P-183,2022,Abril-Junio,Colonia,Montealban,Calle,Chichenitza,No,Si,No,No,No,No,0,"25.71943757468981, -100.172637447182",
P-186,2022,Abril-Junio,Colonia,Mujeres Ilustres,Calle,Sofia del Bosque,No,Si,No,No,No,No,0,"25.76534600631261, -100.26206362094622",
P-189,2022,Abril-Junio,Colonia,Noria Norte,Calle,Tecatitlan,No,No,No,No,No,No,0,"25.734313565535732, -100.18762439705932",
P-190,2022,Abril-Junio,Colonia,Noria Sur,Calle,Monterrey,No,Si,No,Si,No,No,0,"25.731416839740888, -100.19133322215484",
P-191,2022,Abril-Junio,Colonia,Nova Apodaca,Calle,Tlaxcala,No,Si,No,No,No,Si,2,"25.79058112414255, -100.18262209196824",
P-192,2022,Abril-Junio,Colonia,Nova Apodaca,Calle,Monterrey,No,Si,No,Si,No,No,0,"25.79048112724126, -100.18477826009229",
P-196,2022,Abril-Junio,Colonia,Nueva Democracia,Calle,Participacion,No,No,No,Si,No,No,0,"25.77799621362917, -100.2636157739566",
P-197,2022,Abril-Junio,Colonia,Nuevo Amanecer,Calle,Chile,No,Si,No,Si,No,No,0,"25.78033585574068, -100.24995111654624",
P-199,2022,Abril-Junio,Colonia,Nuevo las Puentes,Calle,Nueva las Puentes,No,No,No,Si,No,No,0,"25.785820645549027, -100.25914856096155",
P-211,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Hamburgo,No,Si,No,No,No,No,0,"25.755532880742198, -100.1355541484852",
P-212,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Paseo de las Flores,No,No,No,No,No,No,0,"25.754431281843264, -100.1330949111721",
P-214,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Estambul,No,No,No,No,No,No,0,"25.753731636172077, -100.13215455411213",
P-215,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Madrid,No,Si,No,No,No,No,0,"25.755458616293083, -100.13528814946008",
P-221,2022,Abril-Junio,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,Si,No,No,0,"25.773644662318812, -100.26538940120929",
P-224,2022,Abril-Junio,Colonia,Paseo de las Palmas,Calle,Onspiracion,No,Si,No,Si,No,No,0,"25.77844324603697, -100.2652000169516",
P-225,2022,Abril-Junio,Colonia,Paseo de las Palmas,Calle,Palmas,No,Si,No,No,No,No,0,"25.783164918767408, -100.26627841772249",
P-226,2022,Abril-Junio,Colonia,Paseo de los Nogales,Calle,Paseo del Cedro,No,Si,No,No,No,No,0,"25.774077151287322, -100.24176988098469",
P-227,2022,Abril-Junio,Colonia,Paseo de los Pinos,Calle,Atitlan,No,Si,No,No,No,No,0,"25.776841898190376, -100.24534776813478",
P-231,2022,Abril-Junio,Colonia,Portal de Huinala,Calle,Rio Missouri,No,Si,Si,Si,No,No,0,"25.7547801195056, -100.15775453000275",
P-232,2022,Abril-Junio,Colonia,Praderas Apodaca,Calle,Año Internacional,Si,Si,No,No,No,No,0,"25.768931893593756, -100.26131409024967",
P-234,2022,Abril-Junio,Colonia,Praderas Apodaca,Calle,Cartagena,No,Si,No,No,No,No,0,"25.771797894934764, -100.25791623284215",
P-237,2022,Abril-Junio,Colonia,Prados de la Cieneguita,Calle,Madagascar,No,Si,Si,No,No,No,0,"25.78303849476523, -100.2515479806049",
P-238,2022,Abril-Junio,Colonia,Prados de la Cieneguita,Calle,Liberia,Si,Si,Si,Si,No,No,0,"25.78392003533622, -100.2524384740888",
P-242,2022,Abril-Junio,Colonia,Los Treboles,Calle,Romero,No,Si,No,No,No,No,0,"25.762923911804297, -100.1454123382639",
P-249,2022,Abril-Junio,Colonia,Pueblo Nuevo,Calle,Rio Aguarico,Si,Si,Si,Si,No,No,0,"25.762533198488587, -100.17185197488428",
P-253,2022,Abril-Junio,Colonia,Real Apodaca,Calle,Camino Charco Blanco,No,Si,No,No,No,No,0,"25.7272494578118, -100.15957450448806",
P-255,2022,Abril-Junio,Colonia,Reforma,Calle,Juan Zuazua,No,Si,No,Si,No,No,0,"25.737554619028764, -100.17074780652665",
P-262,2022,Abril-Junio,Colonia,Residencial Moises Saenz,Calle,Arco del Triunfo,Si,Si,No,No,No,No,0,"25.81494211593147, -100.25578393611701",
P-263,2022,Abril-Junio,Colonia,Recidencial Palmas,Calle,Rio Nazas,Si,No,No,Si,No,No,0,"25.76251613107445, -100.24473126375777",
P-265,2022,Abril-Junio,Colonia,Rincon de Huinala,Calle,Rincon de Huinala,Si,Si,No,Si,No,No,0,"25.737407480732394, -100.15767111416824",
P-267,2022,Abril-Junio,Colonia,Rincon de Huinala,Calle,Sabino,No,No,No,No,No,No,0,"25.73638729396754, -100.15791064497583",
P-272,2022,Abril-Junio,Colonia,Rincon de San Miguel,Calle,Aluminio,Si,Si,No,Si,No,No,0,"25.72175418573355, -100.16794926971578",
P-277,2022,Abril-Junio,Colonia,Roberto Espinoza,Calle,Uruguayos,No,No,No,No,No,No,0,"25.724912347371596, -100.17574496312133",
P-278,2022,Abril-Junio,Colonia,Roberto Espinoza,Calle,Norteamericanos,Si,Si,No,Si,No,No,0,"25.726927583657933, -100.17506837587952",
P-280,2022,Abril-Junio,Colonia,San Andres,Calle,Oaxaca,No,Si,No,No,No,No,0,"25.73942459599647, -100.1726658319039",
P-281,2022,Abril-Junio,Colonia,San Andres,Calle,Golfo de Mexico,No,Si,No,Si,No,No,0,"25.742345538016178, -100.17272507182642",
P-286,2022,Abril-Junio,Colonia,San Isidro,Calle,Rio Mississipi,No,Si,No,No,No,No,0,"25.7606305092254, -100.15459393795862",
P-288,2022,Abril-Junio,Colonia,Santa Cecilia,Avenida,Dumas,No,No,No,No,No,No,0,"25.771631365973818, -100.2344307341149",
P-289,2022,Abril-Junio,Colonia,Santa Cecilia,Calle,Santa Cecilia,Si,Si,Si,No,No,Si,4,"25.774896969997545, -100.2359327711518",
P-291,2022,Abril-Junio,Colonia,Santa Fe,Calle,Telefonos,No,No,No,No,No,No,0,"25.72633155235996, -100.17301261205212",
P-295,2022,Abril-Junio,Colonia,Tres Nogales,Calle,California,No,Si,No,No,No,No,0,"25.718847740858, -100.16604300711866",
P-297,2022,Abril-Junio,Colonia,Valle de Apodaca,Calle,Atenas,Si,Si,No,No,No,No,0,"25.793972280462413, -100.25764001351668",
P-298,2022,Abril-Junio,Colonia,Valle de Huinala,Calle,Independencia,No,Si,No,No,No,No,0,"25.742515189566248, -100.19843685147639",
P-301,2022,Abril-Junio,Colonia,Valle de Huinala,Calle,Valle del Norte,No,Si,No,Si,No,No,0,"25.743350092571433, -100.18910528171992",
P-303,2022,Abril-Junio,Colonia,Valle de Huinala,Calle,Valle del Norte,No,Si,No,Si,No,No,0,"25.743350092571433, -100.18910528171992",
P-304,2022,Abril-Junio,Colonia,Valle de Huinala,Calle,Hidalgo,No,Si,No,No,No,No,0,"25.743585177597115, -100.1960822440356",
P-306,2022,Abril-Junio,Colonia,Valle de las Bugambilias,Calle,Primavera,No,No,No,No,No,No,0,"25.795255235188804, -100.26387187671256",
P-309,2022,Abril-Junio,Colonia,Valle de las Palmas,Calle,De los Eucaliptos,No,Si,No,No,No,No,0,"25.784902080275387, -100.26805449215749",
P-310,2022,Abril-Junio,Colonia,Valle de las Palmas,Calle,Venero,No,Si,No,Si,No,No,0,"25.787763461176212, -100.26414469949654",
P-311,2022,Abril-Junio,Colonia,Valle de los Alamos,Calle,Alamillo,No,Si,No,Si,No,No,0,"25.731811199887574, -100.1888538761318",
P-314,2022,Abril-Junio,Colonia,Valle de San Andres,Calle,San Andres,No,Si,No,Si,No,No,0,"25.7978581763371, -100.24614540109835",
P-315,2022,Abril-Junio,Colonia,Valle de San Andres,Calle,San Miguel,No,Si,No,No,No,No,0,"25.80085704151955, -100.2422668288595",
P-320,2022,Abril-Junio,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,No,No,No,No,No,0,"25.73478888945889, -100.15651947037595",
P-323,2022,Abril-Junio,Colonia,Vivienda Digna,Calle,Colombia,No,Si,No,Si,No,No,0,"25.708215994953857, -100.14466644799458",
P-325,2022,Abril-Junio,Fraccionamiento,Deportivo Mundialista,Calle,Babe Ruth,No,Si,No,No,No,No,0,"25.73590611395029, -100.18480550802057",
P-329,2022,Abril-Junio,Fraccionamiento,Magnolias,Calle,Magnolias,No,Si,No,No,No,No,0,"25.77427049067337, -100.25480696036256",
P-334,2022,Abril-Junio,Fraccionamiento,Rincon de los Cristales,Calle,Mitla,No,Si,No,No,No,No,0,"25.716985272330103, -100.16989498903983",
P-335,2022,Abril-Junio,Fraccionamiento,San Patricio,Calle,Mision de San Patricio,Si,Si,No,No,No,No,0,"25.71462081894268, -100.17384633070817",
P-336,2022,Abril-Junio,Fraccionamiento,Santa Isabel,Avenida,Las Yucas,No,Si,No,No,No,No,0,"25.798254583546765, -100.25393038284228",
P-337,2022,Abril-Junio,Fraccionamiento,Valle de los Nogales,Calle,Del Mixteco,Si,Si,No,No,No,No,0,"25.7932255900631, -100.23277463775932",
P-2,2022,Enero-Marzo,Colonia,Agua Fria,Avenida,Morelos,No,Si,No,No,No,Si,2,"25.81373651421746, -100.15181673282967",
P-6,2022,Enero-Marzo,Colonia,Alberta Escamilla,Calle,Nora Quintana,Si,Si,No,Si,No,No,0,"25.733635112563775, -100.16994408972873",
P-7,2022,Enero-Marzo,Colonia,Amarantos,Calle,Ajedra,Si,Si,Si,Si,No,No,0,"25.814985367273906, -100.25519328706316",
P-12,2022,Enero-Marzo,Colonia,Quinta Colonial,Calle,Jose Luis Cuevas,No,Si,No,No,No,Si,2,"25.79960216462737, -100.21659618786857",
P-13,2022,Enero-Marzo,Colonia,Jardines de Monterrey,Calle,Jardines de la Primavera,No,Si,No,No,No,Si,3,"25.813713159158798, -100.25939381821686",
P-19,2022,Enero-Marzo,Colonia,Arboledas de Santa Rosa,Calle,Mora,Si,Si,Si,No,No,Si,4,"25.81719695652867, -100.24069523062363",
P-22,2022,Enero-Marzo,Colonia,Arboledas de Santa Rosa,Calle,Ebano,Si,Si,No,No,No,Si,2,"25.81508586209917, -100.2419483737498",
P-23,2022,Enero-Marzo,Colonia,Arboledas de Santa Rosa,Calle,Tamarindo,No,Si,No,No,No,No,0,"25.810710323944033, -100.241640779242",
P-34,2022,Enero-Marzo,Colonia,Bosque Real,Calle,Alamo,No,Si,No,Si,No,No,0,"25.78574783366628, -100.24291496492691",
P-37,2022,Enero-Marzo,Colonia,Bosques de Sol,Calle,Zeus,No,No,No,No,No,No,0,"25.709607352015446, -100.16790397109128",
P-45,2022,Enero-Marzo,Colonia,Cortijo del Sur,Avenida,Concordia,No,No,No,No,No,No,0,"25.784886456075416, -100.26456032838819",
P-46,2022,Enero-Marzo,Colonia,Cosmopolis,Calle,Uranio,No,Si,Si,Si,Si,Si,2,"25.817858318394443, -100.24626784666302",
P-63,2022,Enero-Marzo,Colonia,Ebanos Norte,Calle,Brasil,No,Si,No,Si,No,Si,3,"25.780213156278997, -100.24985557047648",
P-66,2022,Enero-Marzo,Colonia,Enramada,Calle,Abedul,No,No,No,Si,No,Si,2,"25.76394462887535, -100.25885549259574",
P-73,2022,Enero-Marzo,Colonia,Ex Hacienda San Francisco,Calle,Santa Catalina,No,No,No,No,No,No,0,"25.759269621320907, -100.21733099017489",
P-75,2022,Enero-Marzo,Colonia,Ex Hacienda Santa Rosa,Calle,Del Pedregal,No,No,No,Si,No,No,0,"25.794440139012018, -100.21254578178815",
P-77,2022,Enero-Marzo,Colonia,San Javier,Calle,San Patricio,No,Si,No,No,No,No,0,"25.73866515335896, -100.15100640152352",
P-78,2022,Enero-Marzo,Colonia,San Javier,Calle,San Rafael,No,Si,No,No,No,No,0,"25.73866515335896, -100.15100640152352",
P-84,2022,Enero-Marzo,Colonia,Fresnos,Calle,Avellano,No,No,No,No,No,No,0,"25.76501532692477, -100.24668051669184",
P-86,2022,Enero-Marzo,Colonia,Fresnos,Avenida,Chopo,No,Si,No,Si,No,No,0,"25.766486785398588, -100.2464866895579",
P-91,2022,Enero-Marzo,Colonia,Fuentes de San Miguel,Avenida,Mexico,No,Si,No,Si,No,Si,4,"25.713295116308945, -100.18812477270822",
P-95,2022,Enero-Marzo,Colonia,Futuro Apodaca,Calle,Galaxias,No,Si,No,No,No,No,0,"25.78124918968317, -100.180046563175",
P-97,2022,Enero-Marzo,Colonia,Golondrinas,Calle,Carpinteros,No,Si,No,No,No,No,0,"25.72304387796337, -100.17911760968232",
P-100,2022,Enero-Marzo,Colonia,Golondrinas,Calle,Eridano,No,Si,No,No,No,No,0,"25.73445945906205, -100.17412941166151",
P-101,2022,Enero-Marzo,Colonia,Golondrinas,Calle,Lomas de Huinala,No,Si,No,No,No,No,0,"25.735023635030736, -100.17468597001987",
P-102,2022,Enero-Marzo,Colonia,Golondrinas,Calle,Omni,No,Si,No,No,No,No,0,"25.73384211705472, -100.17813701222855",
P-106,2022,Enero-Marzo,Colonia,Hacienda las Palmas,Calle,Flamingo,No,Si,No,Si,No,No,0,"25.7761347128508, -100.26709707980125",
P-111,2022,Enero-Marzo,Colonia,Insurgentes,Avenida,Insurgentes,No,Si,No,No,No,No,0,"25.795262844463874, -100.26159452958987",
P-115,2022,Enero-Marzo,Colonia,Jardines de Los Pinos,Calle,Del Ajusco,No,No,No,Si,No,No,0,"25.77450949805508, -100.24633593464",
P-120,2022,Enero-Marzo,Colonia,Jardines de San Andres,Calle,Jardin de las Azaleas,No,Si,Si,No,No,No,0,"25.79694340602162, -100.2403904397447",
P-122,2022,Enero-Marzo,Colonia,Jardines del Virrey,Calle,Virreyes,No,No,No,No,No,No,0,"25.747904437393142, -100.17256623251917",
P-125,2022,Enero-Marzo,Colonia,Lomas de Huinala,Calle,Telefonos,No,Si,No,No,No,No,0,"25.735052624723462, -100.1741454322953",
P-135,2022,Enero-Marzo,Colonia,Los Robles,Avenida,Del Triunfo,No,Si,Si,Si,No,Si,2,"25.78040528509993, -100.26022705915365",
P-140,2022,Enero-Marzo,Colonia,Los Robles,Avenida,Del Triunfo,Si,Si,Si,Si,No,Si,4,"25.78254010096339, -100.26063566752751",
P-142,2022,Enero-Marzo,Colonia,Los Treboles,Calle,Agave,No,Si,No,Si,No,Si,3,"25.764685078000916, -100.14197399497122",
P-149,2022,Enero-Marzo,Colonia,Margaritas,Avenida,Orquidea,No,Si,No,No,No,No,0,"25.70809674463564, -100.15929828958",
P-150,2022,Enero-Marzo,Colonia,Margaritas,Avenida,Margaritas,No,Si,No,Si,No,Si,4,"25.71362164548543, -100.15202545692068",
P-156,2022,Enero-Marzo,Colonia,Margaritas,Calle,Acapulco,Si,Si,Si,No,No,Si,4,"25.71433729045042, -100.15034420024993",
P-163,2022,Enero-Marzo,Colonia,Metroplex,Calle,N-25,No,Si,No,No,No,No,0,"25.793659778016, -100.2550570581105",
P-166,2022,Enero-Marzo,Colonia,Metroplex,Calle,N-27,No,Si,No,Si,No,No,0,"25.79434053848143, -100.2499609148552",
P-170,2022,Enero-Marzo,Colonia,Mirador de Huinala,Calle,Margarita,No,Si,No,No,No,No,0,"25.737713104486403, -100.18195797223996",
P-171,2022,Enero-Marzo,Colonia,Mision Fundadores,Avenida,Fundadores,No,Si,No,No,No,No,0,"25.79599599251798, -100.24404444395067",
P-175,2022,Enero-Marzo,Colonia,Mision de Huinala,Calle,Fundadores,Si,Si,No,Si,No,No,0,"25.752944847033426, -100.16059895514796",
P-176,2022,Enero-Marzo,Colonia,Mision de San Miguel,Calle,Libaneses,No,Si,No,No,No,No,0,"25.720336233211356, -100.17622068226432",
P-179,2022,Enero-Marzo,Colonia,Mision Real,Calle,Rembrandt,No,No,No,No,No,No,0,"25.72688118556586, -100.15602270209024",
P-181,2022,Enero-Marzo,Colonia,Moises Saenz,Avenida,Eugenio Benavides,No,Si,No,No,No,Si,2,"25.81552765652508, -100.2578451103744",
P-182,2022,Enero-Marzo,Colonia,Molino,Calle,San Jorge,No,Si,No,No,No,No,0,"25.79757616237091, -100.25095538957757",
P-183,2022,Enero-Marzo,Colonia,Montealban,Calle,Chichenitza,No,Si,No,No,No,No,0,"25.71943757468981, -100.172637447182",
P-187,2022,Enero-Marzo,Colonia,Noria Norte,Calle,Jalisco,No,Si,No,No,No,No,0,"25.73590833482969, -100.19211838441578",
P-191,2022,Enero-Marzo,Colonia,Nova Apodaca,Calle,Tlaxcala,No,Si,No,No,No,Si,2,"25.79058112414255, -100.18262209196824",
P-197,2022,Enero-Marzo,Colonia,Nuevo Amanecer,Calle,Chile,No,Si,No,Si,No,No,0,"25.78033585574068, -100.24995111654624",
P-200,2022,Enero-Marzo,Colonia,Nuevo las Puentes,Avenida,Anromeda,No,Si,No,No,No,No,0,"25.79073962456188, -100.26191366964764",
P-210,2022,Enero-Marzo,Colonia,Paseo de las Flores,Calle,Hamburgo,No,Si,No,No,No,No,0,"25.755668507029444, -100.13566561010629",
P-211,2022,Enero-Marzo,Colonia,Paseo de las Flores,Calle,Hamburgo,No,Si,No,No,No,No,0,"25.755532880742198, -100.1355541484852",
P-214,2022,Enero-Marzo,Colonia,Paseo de las Flores,Calle,Estambul,No,No,No,No,No,No,0,"25.753731636172077, -100.13215455411213",
P-215,2022,Enero-Marzo,Colonia,Paseo de las Flores,Calle,Madrid,No,Si,No,No,No,No,0,"25.755458616293083, -100.13528814946008",
P-218,2022,Enero-Marzo,Colonia,Paseo de las Flores,Calle,Sarajevo,No,Si,No,No,No,No,0,"25.75933476335194, -100.1371240997927",
P-220,2022,Enero-Marzo,Colonia,Paseo de las Flores,Calle,Pamplona,No,No,No,Si,No,No,0,"25.762553320212792, -100.13965535234641",
P-222,2022,Enero-Marzo,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,No,No,No,0,"25.775940637155887, -100.26561367196574",
P-229,2022,Enero-Marzo,Colonia,Huinala,Calle,Aldama,No,No,No,No,No,Si,2,"25.74215878315308, -100.1630172816336",
P-234,2022,Enero-Marzo,Colonia,Praderas Apodaca,Calle,Cartagena,No,Si,No,No,No,No,0,"25.771797894934764, -100.25791623284215",
P-238,2022,Enero-Marzo,Colonia,Prados de la Cieneguita,Calle,Liberia,Si,Si,Si,Si,No,No,0,"25.78392003533622, -100.2524384740888",
P-241,2022,Enero-Marzo,Colonia,Los Treboles,Calle,Encanto,Si,Si,No,No,No,No,0,"25.765206217410306, -100.14939437851969",
P-243,2022,Enero-Marzo,Colonia,Los Treboles,Calle,Limon,No,No,No,No,No,No,0,"25.763801974085954, -100.14026517998803",
P-247,2022,Enero-Marzo,Colonia,Pueblo Nuevo,Calle,Rio Usumacinta,Si,No,No,No,Si,No,0,"25.75850052783025, -100.16358985160534",
P-248,2022,Enero-Marzo,Colonia,Pueblo Nuevo,Calle,Privada Aguarico,Si,Si,Si,Si,No,No,0,"25.762533198488587, -100.17185197488428",
P-249,2022,Enero-Marzo,Colonia,Pueblo Nuevo,Calle,Rio Aguarico,Si,Si,Si,Si,No,No,0,"25.762533198488587, -100.17185197488428",
